web-scraper-order;web-scraper-start-url;match;match-href;Bookmakers: 20;Bookmakers: 20;Home;Draw;Away;Home_team;Away_team
1572705348-39846;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Atalanta-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/atalanta-chievo/4S5UcHg5/;null;null;2.28;3.15;3.79;Atalanta;Chievo
1572705342-39799;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Fiorentina-Palermo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/fiorentina-palermo/QsfwdeOH/;null;null;1.65;3.95;5.45;Fiorentina;Palermo
1572705140-38422;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Lazio-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/lazio-juventus/f5p70ecD/;null;null;4.00;3.30;1.95;Lazio;Juventus
1572705152-38509;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Torino-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/torino-sassuolo/4WuIIxDs/;null;null;1.82;3.40;4.50;Torino;Sassuolo
1572705511-40919;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Juventus-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/juventus-atalanta/YsEaeIYa/;;;1.18;6.50;15.00;Juventus;Atalanta
1572705700-42075;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Atalanta-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/atalanta-torino/rDXCvlAs/;;;2.95;3.10;2.50;Atalanta;Torino
1572704969-37279;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Parma-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/parma-genoa/AiXotIhF/;;;1.90;3.40;4.25;Parma;Genoa
1572704982-37365;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Fiorentina-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/fiorentina-inter/GILjMd1q/;;;2.35;3.30;2.90;Fiorentina;Inter
1572704950-37146;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Udinese-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/udinese-parma/pzVKRIwM/;null;null;2.35;3.20;3.33;Udinese;Parma
1572704840-36401;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sampdoria-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sampdoria-torino/dCouAgCJ/;null;null;2.30;3.10;3.20;Sampdoria;Torino
1572705830-42910;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Juventus-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/juventus-fiorentina/UqtidDyp/;;;1.59;4.14;6.70;Juventus;Fiorentina
1572705781-42593;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Udinese-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/udinese-ac-milan/6mp16cai/;;;3.10;3.10;2.30;Udinese;AC Milan
1572704992-37432;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AS Roma-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/as-roma-chievo/fsKhx9is/;null;null;1.30;5.50;9.00;AS Roma;Chievo
1572705922-43501;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Torino-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/torino-chievo/lnnlM0e6/;;;2.00;3.40;3.75;Torino;Chievo
1572705538-41082;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sampdoria-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sampdoria-genoa/OW6ChGII/;;;2.50;3.10;2.80;Sampdoria;Genoa
1572705704-42106;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AS Roma-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/as-roma-napoli/pxhxojXD/;;;2.38;3.25;3.40;AS Roma;Napoli
1572705031-37674;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Napoli-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/napoli-verona/C0e7mfHu/;null;null;1.35;4.75;8.58;Napoli;Verona
1572705384-40074;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Lazio-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/lazio-ac-milan/IDxYFkFj/;null;null;2.02;3.65;4.15;Lazio;AC Milan
1572704831-36342;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AC Milan-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/ac-milan-lazio/pzDLOeMl/;null;null;2.10;3.30;4.10;AC Milan;Lazio
1572705143-38453;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Atalanta-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/atalanta-as-roma/QPhj4wbl/;null;null;4.00;3.45;1.85;Atalanta;AS Roma
1572705366-39954;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Lazio-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/lazio-napoli/p02YRe8o/;null;null;2.65;3.25;2.75;Lazio;Napoli
1572705748-42377;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sampdoria-Cesena;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sampdoria-cesena/M3z8yw0H/;;;1.52;4.20;6.80;Sampdoria;Cesena
1572705257-39232;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Chievo-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/chievo-inter/nV3zlL8q/;null;null;4.10;3.30;2.02;Chievo;Inter
1572705438-40455;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Atalanta-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/atalanta-cagliari/21CyzB6M/;null;null;2.15;3.37;3.86;Atalanta;Cagliari
1572705188-38765;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cagliari-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cagliari-fiorentina/QoUQGGsf/;null;null;3.25;3.25;2.20;Cagliari;Fiorentina
1572705079-38020;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Parma-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/parma-inter/Yk0PCApi/;null;null;3.20;3.40;2.20;Parma;Inter
1572705935-43574;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AS Roma-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/as-roma-udinese/4IbLK8ya/;;;1.34;5.25;9.50;AS Roma;Udinese
1572704903-36848;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Parma-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/parma-as-roma/GfHYFLvA/;null;null;3.40;3.30;2.10;Parma;AS Roma
1572705495-40809;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Chievo-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/chievo-sampdoria/M7AedbJg/;;;2.75;3.20;2.50;Chievo;Sampdoria
1572704950-37145;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Udinese-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/udinese-parma/pzVKRIwM/;null;null;2.37;3.25;3.12;Udinese;Parma
1572705797-42698;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Napoli-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/napoli-sampdoria/h4nD3eqA/;;;1.50;4.00;6.10;Napoli;Sampdoria
1572705580-41356;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Parma-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/parma-atalanta/6VSGKY1B/;;;3.00;3.20;2.40;Parma;Atalanta
1572705007-37506;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Fiorentina-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/fiorentina-lazio/EPFUXg0e/;null;null;2.03;3.25;3.71;Fiorentina;Lazio
1572704917-36921;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Fiorentina-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/fiorentina-sassuolo/Uca7a0fT/;null;null;1.41;4.36;8.97;Fiorentina;Sassuolo
1572704873-36627;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Torino-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/torino-verona/f7ou6pBo/;null;null;1.94;3.36;4.21;Torino;Verona
1572705748-42385;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sampdoria-Cesena;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sampdoria-cesena/M3z8yw0H/;;;1.53;4.29;7.60;Sampdoria;Cesena
1572705926-43506;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sassuolo-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sassuolo-ac-milan/ET58NAit/;;;2.70;3.70;2.67;Sassuolo;AC Milan
1572705091-38087;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Torino-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/torino-atalanta/6HDWAlF3/;null;null;1.87;3.40;4.65;Torino;Atalanta
1572705834-42926;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Chievo-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/chievo-cagliari/SzfP0gTS/;;;2.25;3.20;3.10;Chievo;Cagliari
1572705584-41382;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Napoli-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/napoli-inter/CUEw9dKd/;;;1.91;3.52;3.75;Napoli;Inter
1572705208-38916;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Parma-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/parma-lazio/d0Pee3G9/;null;null;3.55;3.30;2.15;Parma;Lazio
1572705224-39003;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Verona-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/verona-sampdoria/nVs5Yu9d/;null;null;2.73;3.25;2.65;Verona;Sampdoria
1572705134-38376;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cagliari-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cagliari-genoa/SW1u9SqG/;null;null;2.05;3.40;3.80;Cagliari;Genoa
1572705025-37631;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Empoli-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/empoli-cagliari/bguio4zC/;null;null;2.00;3.50;3.75;Empoli;Cagliari
1572705335-39769;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Napoli-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/napoli-juventus/bVOiFIOu/;;;3.00;3.12;2.40;Napoli;Juventus
1572704831-36334;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AC Milan-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/ac-milan-lazio/pzDLOeMl/;null;null;2.10;3.13;3.95;AC Milan;Lazio
1572705055-37838;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Palermo-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/palermo-chievo/bXos0X0o/;null;null;1.94;3.35;4.24;Palermo;Chievo
1572705804-42746;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Genoa-Cesena;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/genoa-cesena/f9GrlGqN/;;;1.48;4.05;6.64;Genoa;Cesena
1572705173-38653;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Chievo-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/chievo-lazio/YBXYEfC6/;null;null;3.75;3.35;2.05;Chievo;Lazio
1572705620-41594;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Genoa-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/genoa-chievo/jqhQahsq/;;;1.82;3.43;4.78;Genoa;Chievo
1572705393-40142;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sampdoria-Palermo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sampdoria-palermo/KIGGvZii/;null;null;2.03;3.45;3.85;Sampdoria;Palermo
1572705938-43587;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Napoli-Cesena;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/napoli-cesena/6NdqNtt0/;;;1.15;8.33;16.56;Napoli;Cesena
1572704938-37080;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Inter-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/inter-cagliari/EkaL6H1d/;null;null;1.40;4.30;8.25;Inter;Cagliari
1572705396-40155;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Parma-Cesena;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/parma-cesena/A7mbMixN/;null;null;1.64;3.76;5.74;Parma;Cesena
1572705574-41307;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AC Milan-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/ac-milan-verona/8dlc04Gd/;;;1.72;3.70;5.20;AC Milan;Verona
1572705810-42778;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Atalanta-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/atalanta-empoli/ju2Erf7p/;;;2.60;2.90;3.40;Atalanta;Empoli
1572704938-37063;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Inter-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/inter-cagliari/EkaL6H1d/;null;null;1.41;4.50;8.25;Inter;Cagliari
1572705610-41549;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Verona-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/verona-napoli/xjiOKgJ8/;;;4.50;3.40;1.85;Verona;Napoli
1572705645-41748;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Udinese-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/udinese-fiorentina/QFPBBkte/;;;3.50;3.25;2.20;Udinese;Fiorentina
1572705666-41868;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Empoli-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/empoli-sassuolo/pxW6VAXQ/;;;1.93;3.30;4.50;Empoli;Sassuolo
1572706001-43981;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Inter-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/inter-empoli/6BAFUq5N/;;;1.56;4.40;5.60;Inter;Empoli
1572705022-37619;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Parma-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/parma-sassuolo/Q3aBnEWo/;null;null;1.94;3.37;4.15;Parma;Sassuolo
1572705251-39201;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AC Milan-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/ac-milan-napoli/lflZ8Mp9/;;;2.85;3.16;2.59;AC Milan;Napoli
1572704986-37391;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Empoli-Palermo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/empoli-palermo/bwZOQxgS/;;;2.37;3.29;3.39;Empoli;Palermo
1572705972-43808;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AC Milan-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/ac-milan-torino/WhI2XoL4/;;;2.40;3.40;3.00;AC Milan;Torino
1572705440-40463;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AC Milan-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/ac-milan-parma/6ef3lALF/;null;null;1.62;4.00;7.00;AC Milan;Parma
1572705840-42958;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AC Milan-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/ac-milan-genoa/nLzdeXjj/;;;2.02;3.31;3.96;AC Milan;Genoa
1572705724-42233;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Torino-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/torino-as-roma/hOriuL0h/;;;2.70;3.10;2.63;Torino;AS Roma
1572705197-38832;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sampdoria-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sampdoria-napoli/Qa9aVFdm/;null;null;3.40;3.25;2.24;Sampdoria;Napoli
1572705061-37896;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Genoa-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/genoa-juventus/QqHStA0N/;null;null;8.00;4.50;1.42;Genoa;Juventus
1572705260-39258;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Napoli-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/napoli-parma/S8oB6lt8/;null;null;1.30;5.00;9.00;Napoli;Parma
1572705251-39200;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AC Milan-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/ac-milan-napoli/lflZ8Mp9/;;;2.70;3.25;2.70;AC Milan;Napoli
1572705886-43251;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Udinese-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/udinese-sampdoria/K6fXPrds/;;;2.45;3.25;2.85;Udinese;Sampdoria
1572705913-43426;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sampdoria-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sampdoria-lazio/vyFtSjqP/;;;3.25;3.30;2.20;Sampdoria;Lazio
1572704944-37115;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Chievo-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/chievo-empoli/8hdD8wXq/;null;null;2.40;3.00;3.00;Chievo;Empoli
1572705889-43287;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Parma-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/parma-napoli/jyx9V4YJ/;;;9.50;5.00;1.33;Parma;Napoli
1572705212-38926;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Napoli-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/napoli-empoli/SQKidq13/;null;null;1.34;4.95;9.75;Napoli;Empoli
1572705794-42682;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Parma-Palermo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/parma-palermo/pvq55HEc/;;;3.10;3.20;2.30;Parma;Palermo
1572705454-40545;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Napoli-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/napoli-udinese/fXjEqLZm/;;;1.40;4.90;8.00;Napoli;Udinese
1572705704-42114;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AS Roma-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/as-roma-napoli/pxhxojXD/;;;2.25;3.30;3.45;AS Roma;Napoli
1572705717-42185;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Genoa-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/genoa-cagliari/jwyLxSvf/;;;1.90;3.61;3.74;Genoa;Cagliari
1572705900-43342;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Empoli-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/empoli-fiorentina/t6fI8sR6/;;;2.60;3.20;2.65;Empoli;Fiorentina
1572704894-36786;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Empoli-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/empoli-ac-milan/Gfe30tuN/;null;null;4.10;3.38;1.93;Empoli;AC Milan
1572705263-39274;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cagliari-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cagliari-juventus/27DI0bhk/;null;null;7.60;4.90;1.41;Cagliari;Juventus
1572705049-37796;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sassuolo-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sassuolo-empoli/KnzjbBVc/;null;null;2.35;3.10;3.31;Sassuolo;Empoli
1572704989-37408;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sassuolo-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sassuolo-juventus/8pOdyT6m/;null;null;7.75;4.50;1.40;Sassuolo;Juventus
1572705049-37814;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sassuolo-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sassuolo-empoli/KnzjbBVc/;null;null;2.20;3.30;3.30;Sassuolo;Empoli
1572705149-38498;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Udinese-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/udinese-chievo/neVMHdSm/;null;null;2.00;3.30;4.00;Udinese;Chievo
1572705127-38352;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Empoli-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/empoli-lazio/YVTCjKTl/;null;null;3.70;3.40;2.05;Empoli;Lazio
1572705263-39272;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cagliari-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cagliari-juventus/27DI0bhk/;null;null;8.00;5.00;1.37;Cagliari;Juventus
1572705525-40999;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Empoli-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/empoli-chievo/fc28gd3C/;;;1.95;3.20;4.20;Empoli;Chievo
1572705804-42745;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Genoa-Cesena;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/genoa-cesena/f9GrlGqN/;;;1.50;4.00;7.00;Genoa;Cesena
