web-scraper-order;web-scraper-start-url;match;match-href;Bookmakers: 22;Bookie;Home;Draw;Away;date;Home_team;Away_team
1572688926-2128;https://www.betexplorer.com/soccer/italy/serie-a/results/;Juventus-Genoa;https://www.betexplorer.com/soccer/italy/serie-a/juventus-genoa/Uwy7wbte/;;;1.22;6.50;13.00;null;Juventus;Genoa
1572688870-1744;https://www.betexplorer.com/soccer/italy/serie-a/results/;Verona-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a/verona-sassuolo/zHFXObR1/;;;2.34;3.36;3.26;null;Verona;Sassuolo
1572688614-184;https://www.betexplorer.com/soccer/italy/serie-a/results/;Cagliari-Brescia;https://www.betexplorer.com/soccer/italy/serie-a/cagliari-brescia/pbwAkza9/;;;1.75;3.60;4.75;null;Cagliari;Brescia
1572688635-310;https://www.betexplorer.com/soccer/italy/serie-a/results/;Udinese-Parma;https://www.betexplorer.com/soccer/italy/serie-a/udinese-parma/bcPbdrCg/;;;1.87;3.40;4.05;null;Udinese;Parma
1572688929-2146;https://www.betexplorer.com/soccer/italy/serie-a/results/;Cagliari-Bologna;https://www.betexplorer.com/soccer/italy/serie-a/cagliari-bologna/jmx3vvRl/;;;2.60;3.25;2.80;null;Cagliari;Bologna
1572688614-191;https://www.betexplorer.com/soccer/italy/serie-a/results/;Cagliari-Brescia;https://www.betexplorer.com/soccer/italy/serie-a/cagliari-brescia/pbwAkza9/;;;1.83;3.60;4.40;null;Cagliari;Brescia
1572688638-333;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sassuolo-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a/sassuolo-sampdoria/UNKfcOdm/;;;2.28;3.45;3.20;null;Sassuolo;Sampdoria
1572688684-660;https://www.betexplorer.com/soccer/italy/serie-a/results/;AS Roma-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a/as-roma-sassuolo/xlpYAsRn/;;;1.50;4.33;4.50;null;AS Roma;Sassuolo
1572688668-537;https://www.betexplorer.com/soccer/italy/serie-a/results/;Verona-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a/verona-ac-milan/Q9GFh0BI/;;;4.73;3.45;1.82;null;Verona;AC Milan
1572688677-604;https://www.betexplorer.com/soccer/italy/serie-a/results/;Genoa-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a/genoa-atalanta/WnHBgtdC/;;;3.40;3.50;2.05;null;Genoa;Atalanta
1572688784-1247;https://www.betexplorer.com/soccer/italy/serie-a/results/;Lazio-Genoa;https://www.betexplorer.com/soccer/italy/serie-a/lazio-genoa/KrY2L43C/;;;1.36;5.50;7.50;null;Lazio;Genoa
1572688896-1918;https://www.betexplorer.com/soccer/italy/serie-a/results/;Atalanta-Udinese;https://www.betexplorer.com/soccer/italy/serie-a/atalanta-udinese/82aiqTCG/;;;1.43;4.80;7.60;null;Atalanta;Udinese
1572688798-1313;https://www.betexplorer.com/soccer/italy/serie-a/results/;Parma-Torino;https://www.betexplorer.com/soccer/italy/serie-a/parma-torino/WM1LwnJt/;;;3.10;3.20;2.40;null;Parma;Torino
1572688843-1592;https://www.betexplorer.com/soccer/italy/serie-a/results/;Udinese-Torino;https://www.betexplorer.com/soccer/italy/serie-a/udinese-torino/UB0mp9cA/;;;2.87;3.04;2.55;null;Udinese;Torino
1572688600-111;https://www.betexplorer.com/soccer/italy/serie-a/results/;Udinese-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a/udinese-ac-milan/bJhlj7kK/;;;3.95;3.33;2.05;null;Udinese;AC Milan
1572688733-931;https://www.betexplorer.com/soccer/italy/serie-a/results/;Brescia-Juventus;https://www.betexplorer.com/soccer/italy/serie-a/brescia-juventus/C4m1NWX6/;;;6.35;4.10;1.50;null;Brescia;Juventus
1572688829-1505;https://www.betexplorer.com/soccer/italy/serie-a/results/;AS Roma-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a/as-roma-cagliari/bks0kqIh/;;;1.36;5.00;8.50;null;AS Roma;Cagliari
1572688718-881;https://www.betexplorer.com/soccer/italy/serie-a/results/;Bologna-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a/bologna-as-roma/YkjPP4x8/;;;2.69;3.61;2.56;null;Bologna;AS Roma
1572688876-1796;https://www.betexplorer.com/soccer/italy/serie-a/results/;Inter-Parma;https://www.betexplorer.com/soccer/italy/serie-a/inter-parma/2N3Fmr42/;;;1.29;5.75;10.50;null;Inter;Parma
1572688628-284;https://www.betexplorer.com/soccer/italy/serie-a/results/;Juventus-Napoli;https://www.betexplorer.com/soccer/italy/serie-a/juventus-napoli/IqixussJ/;;;2.02;3.30;3.90;null;Juventus;Napoli
1572688910-2023;https://www.betexplorer.com/soccer/italy/serie-a/results/;Udinese-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a/udinese-as-roma/Uwcxgwtr/;;;3.80;3.35;2.04;null;Udinese;AS Roma
1572688684-641;https://www.betexplorer.com/soccer/italy/serie-a/results/;AS Roma-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a/as-roma-sassuolo/xlpYAsRn/;;;1.56;4.30;6.00;null;AS Roma;Sassuolo
1572688873-1769;https://www.betexplorer.com/soccer/italy/serie-a/results/;Lecce-Juventus;https://www.betexplorer.com/soccer/italy/serie-a/lecce-juventus/tE2Jn2J8/;;;8.50;4.75;1.33;null;Lecce;Juventus
1572688674-579;https://www.betexplorer.com/soccer/italy/serie-a/results/;Parma-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a/parma-cagliari/rRpUBNBt/;;;2.09;3.24;3.54;null;Parma;Cagliari
1572688789-1264;https://www.betexplorer.com/soccer/italy/serie-a/results/;Cagliari-Verona;https://www.betexplorer.com/soccer/italy/serie-a/cagliari-verona/OGvfNQYa/;;;2.19;3.23;3.52;null;Cagliari;Verona
1572688913-2043;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sassuolo-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a/sassuolo-fiorentina/OdK9cJXQ/;;;3.27;3.42;2.32;null;Sassuolo;Fiorentina
1572688860-1688;https://www.betexplorer.com/soccer/italy/serie-a/results/;Cagliari-Spal;https://www.betexplorer.com/soccer/italy/serie-a/cagliari-spal/SUYGo1HH/;;;2.05;3.30;3.90;null;Cagliari;Spal
1572688733-926;https://www.betexplorer.com/soccer/italy/serie-a/results/;Brescia-Juventus;https://www.betexplorer.com/soccer/italy/serie-a/brescia-juventus/C4m1NWX6/;;;7.00;4.15;1.43;null;Brescia;Juventus
1572688709-814;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sampdoria-Torino;https://www.betexplorer.com/soccer/italy/serie-a/sampdoria-torino/MFflQYml/;;;2.70;3.10;2.35;null;Sampdoria;Torino
1572688762-1086;https://www.betexplorer.com/soccer/italy/serie-a/results/;Torino-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a/torino-ac-milan/4bCvyj26/;;;2.53;3.08;2.86;null;Torino;AC Milan
1572688876-1805;https://www.betexplorer.com/soccer/italy/serie-a/results/;Inter-Parma;https://www.betexplorer.com/soccer/italy/serie-a/inter-parma/2N3Fmr42/;;;1.25;5.20;9.25;null;Inter;Parma
1572688903-1961;https://www.betexplorer.com/soccer/italy/serie-a/results/;Parma-Verona;https://www.betexplorer.com/soccer/italy/serie-a/parma-verona/GWG1au3E/;;;2.65;3.00;2.70;null;Parma;Verona
1572688913-2033;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sassuolo-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a/sassuolo-fiorentina/OdK9cJXQ/;;;3.25;3.40;2.20;null;Sassuolo;Fiorentina
1572688826-1489;https://www.betexplorer.com/soccer/italy/serie-a/results/;Atalanta-Lecce;https://www.betexplorer.com/soccer/italy/serie-a/atalanta-lecce/bZhxz4I5/;;;1.20;7.00;13.00;null;Atalanta;Lecce
1572688765-1116;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sassuolo-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a/sassuolo-atalanta/xK4TyQmg/;;;3.90;4.25;1.80;null;Sassuolo;Atalanta
1572688718-874;https://www.betexplorer.com/soccer/italy/serie-a/results/;Bologna-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a/bologna-as-roma/YkjPP4x8/;;;2.65;3.60;2.50;null;Bologna;AS Roma
1572688879-1828;https://www.betexplorer.com/soccer/italy/serie-a/results/;Genoa-Brescia;https://www.betexplorer.com/soccer/italy/serie-a/genoa-brescia/dQGTPvCe/;;;1.97;3.61;3.95;null;Genoa;Brescia
1572688774-1174;https://www.betexplorer.com/soccer/italy/serie-a/results/;Udinese-Bologna;https://www.betexplorer.com/soccer/italy/serie-a/udinese-bologna/KrfYzp3a/;;;2.99;3.19;2.37;null;Udinese;Bologna
1572688762-1096;https://www.betexplorer.com/soccer/italy/serie-a/results/;Torino-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a/torino-ac-milan/4bCvyj26/;;;2.55;3.15;2.90;null;Torino;AC Milan
1572688789-1259;https://www.betexplorer.com/soccer/italy/serie-a/results/;Cagliari-Verona;https://www.betexplorer.com/soccer/italy/serie-a/cagliari-verona/OGvfNQYa/;;;2.23;3.20;3.60;null;Cagliari;Verona
1572688852-1652;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sampdoria-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a/sampdoria-as-roma/Yq7vnVSc/;;;3.61;3.47;2.10;null;Sampdoria;AS Roma
1572688665-512;https://www.betexplorer.com/soccer/italy/serie-a/results/;Fiorentina-Juventus;https://www.betexplorer.com/soccer/italy/serie-a/fiorentina-juventus/KCD7fMt6/;;;4.50;3.55;1.78;null;Fiorentina;Juventus
1572688812-1403;https://www.betexplorer.com/soccer/italy/serie-a/results/;Torino-Napoli;https://www.betexplorer.com/soccer/italy/serie-a/torino-napoli/W2u8mNn5/;;;3.85;3.60;1.95;null;Torino;Napoli
1572688913-2040;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sassuolo-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a/sassuolo-fiorentina/OdK9cJXQ/;;;3.10;3.25;2.40;null;Sassuolo;Fiorentina
1572688600-110;https://www.betexplorer.com/soccer/italy/serie-a/results/;Udinese-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a/udinese-ac-milan/bJhlj7kK/;;;3.60;3.10;1.95;null;Udinese;AC Milan
1572688920-2074;https://www.betexplorer.com/soccer/italy/serie-a/results/;Napoli-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a/napoli-atalanta/xtIc0Lm8/;;;2.25;3.68;3.17;null;Napoli;Atalanta
1572688739-987;https://www.betexplorer.com/soccer/italy/serie-a/results/;Parma-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a/parma-sassuolo/UuKRwhIm/;;;2.91;3.15;2.64;null;Parma;Sassuolo
1572688674-587;https://www.betexplorer.com/soccer/italy/serie-a/results/;Parma-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a/parma-cagliari/rRpUBNBt/;;;2.10;3.30;3.70;null;Parma;Cagliari
1572688614-193;https://www.betexplorer.com/soccer/italy/serie-a/results/;Cagliari-Brescia;https://www.betexplorer.com/soccer/italy/serie-a/cagliari-brescia/pbwAkza9/;;;1.80;3.55;4.60;null;Cagliari;Brescia
1572688709-802;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sampdoria-Torino;https://www.betexplorer.com/soccer/italy/serie-a/sampdoria-torino/MFflQYml/;;;2.88;3.25;2.45;null;Sampdoria;Torino
1572688809-1368;https://www.betexplorer.com/soccer/italy/serie-a/results/;Genoa-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a/genoa-ac-milan/2RkgWLHU/;;;2.85;3.25;2.61;null;Genoa;AC Milan
1572688863-1702;https://www.betexplorer.com/soccer/italy/serie-a/results/;AC Milan-Lecce;https://www.betexplorer.com/soccer/italy/serie-a/ac-milan-lecce/x4Ojuafo/;;;1.39;4.65;7.34;null;AC Milan;Lecce
1572688923-2104;https://www.betexplorer.com/soccer/italy/serie-a/results/;Lazio-Torino;https://www.betexplorer.com/soccer/italy/serie-a/lazio-torino/O0zBxIe1/;;;1.50;4.33;7.00;null;Lazio;Torino
1572688590-34;https://www.betexplorer.com/soccer/italy/serie-a/results/;Parma-Juventus;https://www.betexplorer.com/soccer/italy/serie-a/parma-juventus/nPbjV5Df/;;;8.70;5.10;1.35;null;Parma;Juventus
1572688889-1885;https://www.betexplorer.com/soccer/italy/serie-a/results/;Fiorentina-Lazio;https://www.betexplorer.com/soccer/italy/serie-a/fiorentina-lazio/E1ROQKdk/;;;2.50;3.40;2.80;null;Fiorentina;Lazio
1572688677-616;https://www.betexplorer.com/soccer/italy/serie-a/results/;Genoa-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a/genoa-atalanta/WnHBgtdC/;;;3.10;3.50;2.00;null;Genoa;Atalanta
1572688903-1978;https://www.betexplorer.com/soccer/italy/serie-a/results/;Parma-Verona;https://www.betexplorer.com/soccer/italy/serie-a/parma-verona/GWG1au3E/;;;2.82;3.10;2.76;null;Parma;Verona
1572688812-1398;https://www.betexplorer.com/soccer/italy/serie-a/results/;Torino-Napoli;https://www.betexplorer.com/soccer/italy/serie-a/torino-napoli/W2u8mNn5/;;;3.70;3.70;1.97;null;Torino;Napoli
1572688590-29;https://www.betexplorer.com/soccer/italy/serie-a/results/;Parma-Juventus;https://www.betexplorer.com/soccer/italy/serie-a/parma-juventus/nPbjV5Df/;;;8.45;4.87;1.34;null;Parma;Juventus
1572688829-1508;https://www.betexplorer.com/soccer/italy/serie-a/results/;AS Roma-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a/as-roma-cagliari/bks0kqIh/;;;1.38;5.35;7.75;null;AS Roma;Cagliari
1572688603-128;https://www.betexplorer.com/soccer/italy/serie-a/results/;Torino-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a/torino-sassuolo/KSgpimzE/;;;1.93;3.53;4.40;null;Torino;Sassuolo
1572688852-1646;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sampdoria-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a/sampdoria-as-roma/Yq7vnVSc/;;;3.50;3.45;2.10;null;Sampdoria;AS Roma
1572688893-1902;https://www.betexplorer.com/soccer/italy/serie-a/results/;Bologna-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a/bologna-sampdoria/0bNKR0sq/;;;1.93;3.52;4.05;null;Bologna;Sampdoria
1572688826-1479;https://www.betexplorer.com/soccer/italy/serie-a/results/;Atalanta-Lecce;https://www.betexplorer.com/soccer/italy/serie-a/atalanta-lecce/bZhxz4I5/;;;1.21;7.20;13.00;null;Atalanta;Lecce
1572688843-1595;https://www.betexplorer.com/soccer/italy/serie-a/results/;Udinese-Torino;https://www.betexplorer.com/soccer/italy/serie-a/udinese-torino/UB0mp9cA/;;;2.88;3.00;2.60;null;Udinese;Torino
1572688882-1849;https://www.betexplorer.com/soccer/italy/serie-a/results/;Torino-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a/torino-cagliari/W2eWq03R/;;;1.70;3.50;4.20;null;Torino;Cagliari
1572688809-1386;https://www.betexplorer.com/soccer/italy/serie-a/results/;Genoa-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a/genoa-ac-milan/2RkgWLHU/;;;2.90;3.20;2.50;null;Genoa;AC Milan
1572688661-494;https://www.betexplorer.com/soccer/italy/serie-a/results/;Inter-Udinese;https://www.betexplorer.com/soccer/italy/serie-a/inter-udinese/40FJiKQO/;;;1.30;5.00;9.50;null;Inter;Udinese
1572688628-286;https://www.betexplorer.com/soccer/italy/serie-a/results/;Juventus-Napoli;https://www.betexplorer.com/soccer/italy/serie-a/juventus-napoli/IqixussJ/;;;1.90;3.10;3.75;null;Juventus;Napoli
1572688886-1867;https://www.betexplorer.com/soccer/italy/serie-a/results/;Spal-Napoli;https://www.betexplorer.com/soccer/italy/serie-a/spal-napoli/xtdSptlL/;;;6.47;4.52;1.52;null;Spal;Napoli
1572688916-2064;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sampdoria-Lecce;https://www.betexplorer.com/soccer/italy/serie-a/sampdoria-lecce/p6L5baIK/;;;1.70;3.85;4.90;null;Sampdoria;Lecce
1572688661-502;https://www.betexplorer.com/soccer/italy/serie-a/results/;Inter-Udinese;https://www.betexplorer.com/soccer/italy/serie-a/inter-udinese/40FJiKQO/;;;1.34;5.41;9.61;null;Inter;Udinese
1572688916-2056;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sampdoria-Lecce;https://www.betexplorer.com/soccer/italy/serie-a/sampdoria-lecce/p6L5baIK/;;;1.70;3.88;4.93;null;Sampdoria;Lecce
1572688600-99;https://www.betexplorer.com/soccer/italy/serie-a/results/;Udinese-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a/udinese-ac-milan/bJhlj7kK/;;;4.05;3.50;1.96;null;Udinese;AC Milan
1572688882-1843;https://www.betexplorer.com/soccer/italy/serie-a/results/;Torino-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a/torino-cagliari/W2eWq03R/;;;1.74;3.75;4.65;null;Torino;Cagliari
1572688677-597;https://www.betexplorer.com/soccer/italy/serie-a/results/;Genoa-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a/genoa-atalanta/WnHBgtdC/;;;3.40;3.60;2.13;null;Genoa;Atalanta
1572688840-1576;https://www.betexplorer.com/soccer/italy/serie-a/results/;Juventus-Bologna;https://www.betexplorer.com/soccer/italy/serie-a/juventus-bologna/6LXKpLWN/;;;1.33;5.20;9.50;null;Juventus;Bologna
1572688726-887;https://www.betexplorer.com/soccer/italy/serie-a/results/;Atalanta-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a/atalanta-fiorentina/KnnLQpN1/;;;2.16;3.39;3.21;null;Atalanta;Fiorentina
1572688754-1061;https://www.betexplorer.com/soccer/italy/serie-a/results/;Fiorentina-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a/fiorentina-sampdoria/jen5MjmD/;;;1.60;4.10;6.15;null;Fiorentina;Sampdoria
1572688632-303;https://www.betexplorer.com/soccer/italy/serie-a/results/;AC Milan-Brescia;https://www.betexplorer.com/soccer/italy/serie-a/ac-milan-brescia/jXLjb4ss/;;;1.53;4.10;6.30;null;AC Milan;Brescia
1572688860-1686;https://www.betexplorer.com/soccer/italy/serie-a/results/;Cagliari-Spal;https://www.betexplorer.com/soccer/italy/serie-a/cagliari-spal/SUYGo1HH/;;;2.10;3.30;3.75;null;Cagliari;Spal
1572688889-1894;https://www.betexplorer.com/soccer/italy/serie-a/results/;Fiorentina-Lazio;https://www.betexplorer.com/soccer/italy/serie-a/fiorentina-lazio/E1ROQKdk/;;;2.54;3.38;2.86;null;Fiorentina;Lazio
1572688733-933;https://www.betexplorer.com/soccer/italy/serie-a/results/;Brescia-Juventus;https://www.betexplorer.com/soccer/italy/serie-a/brescia-juventus/C4m1NWX6/;;;7.20;4.25;1.48;null;Brescia;Juventus
1572688866-1730;https://www.betexplorer.com/soccer/italy/serie-a/results/;Brescia-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a/brescia-fiorentina/p6qCns2B/;;;4.60;3.70;1.80;null;Brescia;Fiorentina
1572688638-334;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sassuolo-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a/sassuolo-sampdoria/UNKfcOdm/;;;2.26;3.55;3.15;null;Sassuolo;Sampdoria
1572688750-1044;https://www.betexplorer.com/soccer/italy/serie-a/results/;Genoa-Bologna;https://www.betexplorer.com/soccer/italy/serie-a/genoa-bologna/4bzmozQD/;;;2.40;3.40;2.80;null;Genoa;Bologna
1572688747-1030;https://www.betexplorer.com/soccer/italy/serie-a/results/;Inter-Lazio;https://www.betexplorer.com/soccer/italy/serie-a/inter-lazio/bcTeqEfQ/;;;2.05;3.50;3.93;null;Inter;Lazio
1572688712-828;https://www.betexplorer.com/soccer/italy/serie-a/results/;Lecce-Napoli;https://www.betexplorer.com/soccer/italy/serie-a/lecce-napoli/2VDHVfQQ/;;;6.50;4.75;1.44;null;Lecce;Napoli
1572688932-2162;https://www.betexplorer.com/soccer/italy/serie-a/results/;AC Milan-Spal;https://www.betexplorer.com/soccer/italy/serie-a/ac-milan-spal/zyvFyxB7/;;;1.59;4.04;6.45;null;AC Milan;Spal
1572688929-2140;https://www.betexplorer.com/soccer/italy/serie-a/results/;Cagliari-Bologna;https://www.betexplorer.com/soccer/italy/serie-a/cagliari-bologna/jmx3vvRl/;;;2.61;3.48;2.77;null;Cagliari;Bologna
1572688852-1649;https://www.betexplorer.com/soccer/italy/serie-a/results/;Sampdoria-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a/sampdoria-as-roma/Yq7vnVSc/;;;3.50;3.40;2.12;null;Sampdoria;AS Roma
1572688794-1293;https://www.betexplorer.com/soccer/italy/serie-a/results/;AC Milan-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a/ac-milan-fiorentina/hdWAJrYO/;;;2.40;3.10;3.10;null;AC Milan;Fiorentina
1572688671-572;https://www.betexplorer.com/soccer/italy/serie-a/results/;Spal-Lazio;https://www.betexplorer.com/soccer/italy/serie-a/spal-lazio/jilxA1tg/;;;5.20;3.75;1.50;null;Spal;Lazio
1572688826-1490;https://www.betexplorer.com/soccer/italy/serie-a/results/;Atalanta-Lecce;https://www.betexplorer.com/soccer/italy/serie-a/atalanta-lecce/bZhxz4I5/;;;1.22;7.00;11.50;null;Atalanta;Lecce
1572688635-319;https://www.betexplorer.com/soccer/italy/serie-a/results/;Udinese-Parma;https://www.betexplorer.com/soccer/italy/serie-a/udinese-parma/bcPbdrCg/;;;1.93;3.60;4.05;null;Udinese;Parma
1572688822-1462;https://www.betexplorer.com/soccer/italy/serie-a/results/;Bologna-Lazio;https://www.betexplorer.com/soccer/italy/serie-a/bologna-lazio/S8ctZNXB/;;;3.53;3.58;2.05;null;Bologna;Lazio
1572688801-1337;https://www.betexplorer.com/soccer/italy/serie-a/results/;Verona-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a/verona-sampdoria/vmRbi5mt/;;;2.55;3.15;2.85;null;Verona;Sampdoria
1572688805-1361;https://www.betexplorer.com/soccer/italy/serie-a/results/;Spal-Parma;https://www.betexplorer.com/soccer/italy/serie-a/spal-parma/xtt4l3Xb/;;;2.74;3.27;2.79;null;Spal;Parma
1572688684-658;https://www.betexplorer.com/soccer/italy/serie-a/results/;AS Roma-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a/as-roma-sassuolo/xlpYAsRn/;;;1.54;4.40;5.50;null;AS Roma;Sassuolo
1572688873-1765;https://www.betexplorer.com/soccer/italy/serie-a/results/;Lecce-Juventus;https://www.betexplorer.com/soccer/italy/serie-a/lecce-juventus/tE2Jn2J8/;;;9.30;5.20;1.35;null;Lecce;Juventus
1572688743-1001;https://www.betexplorer.com/soccer/italy/serie-a/results/;Napoli-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a/napoli-cagliari/06FNvY2s/;;;1.17;8.40;15.00;null;Napoli;Cagliari
1572688860-1675;https://www.betexplorer.com/soccer/italy/serie-a/results/;Cagliari-Spal;https://www.betexplorer.com/soccer/italy/serie-a/cagliari-spal/SUYGo1HH/;;;2.05;3.20;3.60;null;Cagliari;Spal
1572688668-534;https://www.betexplorer.com/soccer/italy/serie-a/results/;Verona-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a/verona-ac-milan/Q9GFh0BI/;;;4.80;3.40;1.77;null;Verona;AC Milan
1572688750-1041;https://www.betexplorer.com/soccer/italy/serie-a/results/;Genoa-Bologna;https://www.betexplorer.com/soccer/italy/serie-a/genoa-bologna/4bzmozQD/;;;2.36;3.43;2.82;null;Genoa;Bologna
