web-scraper-order;web-scraper-start-url;match;match-href;Bookmakers: 22;Bookie;Home;Draw;Away;Home_team;Away_team
1572691465-10633;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Bologna-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/bologna-torino/O8rXAAsJ/;;;3.20;3.25;2.20;Bologna;Torino
1572691837-13095;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Napoli-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/napoli-ac-milan/UydVedks/;null;null;1.43;4.75;6.50;Napoli;AC Milan
1572692277-15862;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Torino-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/torino-juventus/21fleBuR/;;;5.00;3.50;1.67;Torino;Juventus
1572692387-16535;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Juventus-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/juventus-atalanta/2HrCAjuE/;;;1.45;4.23;9.55;Juventus;Atalanta
1572692404-16637;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sampdoria-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sampdoria-inter/GtteRZLM/;;;3.85;3.60;1.96;Sampdoria;Inter
1572692644-18222;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Crotone-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/crotone-sassuolo/EZrBBorb/;;;2.20;3.05;3.20;Crotone;Sassuolo
1572692508-17323;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Napoli-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/napoli-chievo/bmC9xLoL/;;;1.13;7.48;18.61;Napoli;Chievo
1572692494-17231;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AS Roma-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/as-roma-fiorentina/GO6Eyu1R/;;;1.83;3.62;4.06;AS Roma;Fiorentina
1572692238-15595;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Napoli-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/napoli-lazio/fXYZuuzN/;;;1.85;3.55;4.50;Napoli;Lazio
1572692080-14631;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Fiorentina-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/fiorentina-inter/n9h8idGo/;;;2.50;3.25;2.80;Fiorentina;Inter
1572692191-15340;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AC Milan-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/ac-milan-lazio/v1S1K67n/;;;2.40;3.30;3.00;AC Milan;Lazio
1572691437-10434;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Verona-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/verona-napoli/jFzJYDZP/;;;7.50;4.75;1.40;Verona;Napoli
1572691884-13368;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Bologna-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/bologna-sampdoria/xSAX3BmI/;null;null;2.40;3.30;3.00;Bologna;Sampdoria
1572691624-11663;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sassuolo-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sassuolo-bologna/CODyd2ll/;;;2.00;3.40;3.75;Sassuolo;Bologna
1572692098-14745;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Genoa-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/genoa-sassuolo/0CdCjGVi/;;;2.45;3.18;3.46;Genoa;Sassuolo
1572692550-17578;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Bologna-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/bologna-verona/KAhvh0o8/;;;1.52;3.90;5.50;Bologna;Verona
1572691702-12183;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Cagliari-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/cagliari-genoa/ETmgAh9b/;;;2.35;3.00;3.00;Cagliari;Genoa
1572691964-13848;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Chievo-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/chievo-as-roma/ShVGe8Ce/;;;5.75;4.20;1.67;Chievo;AS Roma
1572691843-13151;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Udinese-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/udinese-cagliari/tCaZfG4m/;null;null;2.00;3.40;3.75;Udinese;Cagliari
1572691610-11572;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Spal-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/spal-napoli/hvX41OQQ/;;;14.64;7.01;1.24;Spal;Napoli
1572691981-13974;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Inter-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/inter-udinese/8MklV83E/;null;null;1.34;5.10;9.00;Inter;Udinese
1572692658-18320;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Juventus-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/juventus-bologna/nuPoOOR3/;;;1.12;8.25;26.00;Juventus;Bologna
1572692714-18720;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Bologna-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/bologna-chievo/Qq3Oyrd3/;;;2.37;3.04;3.42;Bologna;Chievo
1572691437-10432;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Verona-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/verona-napoli/jFzJYDZP/;;;7.50;4.75;1.40;Verona;Napoli
1572692234-15580;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Spal-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/spal-ac-milan/6B2hbMki/;;;4.55;3.45;1.83;Spal;AC Milan
1572692474-17108;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Chievo-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/chievo-sassuolo/bRrkC3GI/;;;3.00;2.88;2.62;Chievo;Sassuolo
1572692014-14210;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Cagliari-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/cagliari-fiorentina/6HXzM4Q0/;;;3.10;3.30;2.30;Cagliari;Fiorentina
1572692070-14568;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Benevento-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/benevento-chievo/6w9BYsA6/;;;2.90;3.30;2.45;Benevento;Chievo
1572691624-11657;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sassuolo-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sassuolo-bologna/CODyd2ll/;;;1.94;3.40;4.10;Sassuolo;Bologna
1572692154-15123;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Lazio-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/lazio-udinese/S8ZatHkf/;;;1.55;4.20;6.00;Lazio;Udinese
1572691527-11031;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Bologna-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/bologna-napoli/4dX2glBh/;;;8.13;4.97;1.34;Bologna;Napoli
1572692487-17196;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sampdoria-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sampdoria-genoa/IXhtXb9r/;;;2.40;3.10;3.10;Sampdoria;Genoa
1572692277-15857;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Torino-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/torino-juventus/21fleBuR/;;;5.25;3.50;1.80;Torino;Juventus
1572692626-18111;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AS Roma-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/as-roma-chievo/GbuS73sN/;;;1.30;5.50;9.50;AS Roma;Chievo
1572692183-15313;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Crotone-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/crotone-cagliari/0GGAIpxa/;;;2.55;3.00;3.00;Crotone;Cagliari
1572692665-18374;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Udinese-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/udinese-inter/n37YEKlj/;;;4.20;3.40;1.78;Udinese;Inter
1572692633-18155;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Torino-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/torino-lazio/0WGb2s5p/;;;4.70;4.05;1.71;Torino;Lazio
1572691641-11778;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Cagliari-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/cagliari-chievo/KQYd3pdE/;;;2.30;3.10;3.30;Cagliari;Chievo
1572691863-13273;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Benevento-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/benevento-sassuolo/EPcsgfZa/;null;null;3.25;3.39;2.20;Benevento;Sassuolo
1572692523-17424;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Chievo-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/chievo-torino/tQtmjvGK/;;;3.45;3.25;2.20;Chievo;Torino
1572691747-12473;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Inter-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/inter-sampdoria/lpybQ4ad/;null;null;1.42;4.70;7.50;Inter;Sampdoria
1572692637-18179;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sampdoria-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sampdoria-cagliari/fkvW6NdT/;;;1.92;3.50;4.00;Sampdoria;Cagliari
1572691444-10494;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Udinese-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/udinese-chievo/lQpbP9dC/;;;2.00;3.40;3.75;Udinese;Chievo
1572692067-14555;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Bologna-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/bologna-udinese/008FX1PC/;;;2.45;3.10;3.10;Bologna;Udinese
1572692248-15664;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sassuolo-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sassuolo-cagliari/h8EAZxDj/;;;2.06;3.40;3.90;Sassuolo;Cagliari
1572692125-14946;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sampdoria-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sampdoria-fiorentina/6ahnIGQI/;;;2.90;3.30;2.40;Sampdoria;Fiorentina
1572692735-18849;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sassuolo-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sassuolo-as-roma/xAXjTA90/;;;4.60;3.80;1.75;Sassuolo;AS Roma
1572691744-12458;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AC Milan-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/ac-milan-genoa/zaQPNBwb/;null;null;1.55;3.80;5.50;AC Milan;Genoa
1572691651-11831;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Torino-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/torino-verona/MytR6J26/;;;1.27;5.85;10.75;Torino;Verona
1572691658-11889;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Napoli-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/napoli-cagliari/SYrZ4cXI/;;;1.13;10.00;15.00;Napoli;Cagliari
1572691734-12392;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Chievo-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/chievo-verona/EkPTMVh4/;null;null;2.06;3.35;3.70;Chievo;Verona
1572692017-14213;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Udinese-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/udinese-verona/nygAz4uf/;;;1.71;3.75;4.95;Udinese;Verona
1572692708-18671;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Fiorentina-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/fiorentina-cagliari/bc1WZLQF/;;;1.56;4.30;5.60;Fiorentina;Cagliari
1572692147-15074;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Juventus-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/juventus-genoa/YofvKxd6/;;;1.21;6.10;15.50;Juventus;Genoa
1572691796-12824;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Napoli-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/napoli-sassuolo/SzdXv4Ek/;null;null;1.14;8.00;17.00;Napoli;Sassuolo
1572691947-13736;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Cagliari-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/cagliari-sampdoria/pUuCdlck/;;;2.37;3.50;3.00;Cagliari;Sampdoria
1572691468-10657;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Atalanta-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/atalanta-as-roma/pIqTBjSC/;;;2.90;3.42;2.48;Atalanta;AS Roma
1572692688-18523;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Cagliari-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/cagliari-as-roma/EZK211Kj/;null;null;6.35;4.15;1.55;Cagliari;AS Roma
1572692675-18444;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Napoli-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/napoli-torino/YeRcLMBM/;;;1.21;7.84;15.25;Napoli;Torino
1572691527-11046;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Bologna-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/bologna-napoli/4dX2glBh/;;;8.00;4.75;1.36;Bologna;Napoli
1572692440-16864;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Genoa-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/genoa-spal/O65YvgjM/;;;1.83;3.25;4.75;Genoa;Spal
1572692725-18768;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Juventus-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/juventus-verona/AamCzgHQ/;;;1.10;10.00;24.00;Juventus;Verona
1572691677-12029;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Juventus-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/juventus-lazio/4It67jgH/;;;1.54;4.10;6.20;Juventus;Lazio
1572691479-10723;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AS Roma-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/as-roma-inter/2TAXw9B5/;;;2.18;3.55;3.20;AS Roma;Inter
1572692463-17034;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Genoa-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/genoa-cagliari/xIsgBNVO/;;;1.90;3.50;4.10;Genoa;Cagliari
1572691876-13311;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Chievo-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/chievo-spal/Yg4t2kIU/;null;null;1.74;3.50;5.20;Chievo;Spal
1572691661-11913;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Lazio-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/lazio-sassuolo/GzcrFseQ/;;;1.57;3.90;6.50;Lazio;Sassuolo
1572692531-17464;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Atalanta-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/atalanta-inter/WfadTG87/;;;2.80;3.30;2.63;Atalanta;Inter
1572692665-18370;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Udinese-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/udinese-inter/n37YEKlj/;;;4.58;3.72;1.86;Udinese;Inter
1572692321-16115;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sampdoria-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sampdoria-udinese/OWWK8U9Q/;;;1.91;3.40;3.75;Sampdoria;Udinese
1572692592-17868;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Spal-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/spal-as-roma/8YFlfpDN/;null;null;4.75;3.50;1.70;Spal;AS Roma
1572691648-11810;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Genoa-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/genoa-bologna/hdlAA13s/;;;2.20;3.30;3.55;Genoa;Bologna
1572691624-11661;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sassuolo-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sassuolo-bologna/CODyd2ll/;;;2.05;3.30;3.85;Sassuolo;Bologna
1572691582-11375;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Udinese-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/udinese-torino/4I4CeYx8/;;;3.05;3.40;2.25;Udinese;Torino
1572692053-14451;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Torino-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/torino-genoa/86VtlN9g/;;;2.38;3.20;3.40;Torino;Genoa
1572692401-16609;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Torino-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/torino-fiorentina/nPWQLDqp/;;;2.60;3.15;2.75;Torino;Fiorentina
1572691723-12322;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Torino-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/torino-as-roma/hzyLOiOi/;;;3.50;3.75;2.05;Torino;AS Roma
1572692187-15323;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AS Roma-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/as-roma-sampdoria/SrzKE2yO/;;;1.33;5.25;9.00;AS Roma;Sampdoria
1572692470-17086;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Torino-Crotone;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/torino-crotone/nTABT4og/;;;1.55;3.75;5.75;Torino;Crotone
1572691859-13253;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Crotone-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/crotone-genoa/W0hnhEl6/;null;null;3.30;3.25;2.40;Crotone;Genoa
1572692547-17561;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Fiorentina-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/fiorentina-spal/fTpikbVQ/;;;1.45;4.20;8.00;Fiorentina;Spal
1572691908-13494;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Napoli-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/napoli-juventus/AkMNIvEi/;null;null;2.00;3.15;3.60;Napoli;Juventus
1572691599-11506;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Benevento-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/benevento-as-roma/ph6O6bo9/;;;10.00;5.50;1.29;Benevento;AS Roma
1572692401-16618;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Torino-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/torino-fiorentina/nPWQLDqp/;;;2.55;3.30;2.80;Torino;Fiorentina
1572692675-18441;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Napoli-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/napoli-torino/YeRcLMBM/;;;1.20;7.00;14.00;Napoli;Torino
1572691472-10661;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Genoa-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/genoa-juventus/UwJKtBRn/;;;9.00;4.54;1.47;Genoa;Juventus
1572692115-14870;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Verona-Crotone;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/verona-crotone/ARNcLnht/;;;2.35;3.10;3.30;Verona;Crotone
1572692321-16107;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sampdoria-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sampdoria-udinese/OWWK8U9Q/;;;1.95;3.50;4.10;Sampdoria;Udinese
1572692212-15464;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Cagliari-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/cagliari-spal/Qw6lUsyB/;;;2.12;3.30;3.65;Cagliari;Spal
1572691987-14013;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Verona-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/verona-ac-milan/0KUSNQel/;null;null;5.75;4.00;1.50;Verona;AC Milan
1572692661-18343;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AC Milan-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/ac-milan-verona/KhNgM2dG/;;;1.09;10.50;26.00;AC Milan;Verona
1572692688-18533;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Cagliari-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/cagliari-as-roma/EZK211Kj/;null;null;5.80;4.30;1.54;Cagliari;AS Roma
1572692661-18348;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AC Milan-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/ac-milan-verona/KhNgM2dG/;;;1.11;10.00;22.00;AC Milan;Verona
