web-scraper-order;web-scraper-start-url;match;match-href;Bookmakers: 22;Bookie;Home;Draw;Away;Home_team;Away_team
1572690951-10123;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Empoli-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/empoli-torino/QcCUs7xr/;;;3.48;3.84;2.07;Empoli;Torino
1572690320-6125;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Udinese-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/udinese-cagliari/dO7bAU5k/;;;2.60;2.95;3.00;Udinese;Cagliari
1572689765-2702;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Lazio-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/lazio-frosinone/6NMs74Q7/;;;1.22;6.50;12.50;Lazio;Frosinone
1572689824-3034;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Sassuolo-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/sassuolo-empoli/zyzSZg0B/;;;2.19;3.35;3.50;Sassuolo;Empoli
1572690219-5489;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Torino-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/torino-juventus/Cv2Wk3O5/;;;7.50;3.75;1.57;Torino;Juventus
1572690905-9828;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Atalanta-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/atalanta-genoa/jmbSVuSk/;null;null;1.58;3.89;7.08;Atalanta;Genoa
1572690898-9789;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Fiorentina-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/fiorentina-ac-milan/2oSGxC02/;;;2.90;3.42;2.46;Fiorentina;AC Milan
1572690405-6710;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Bologna-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/bologna-frosinone/OSpCrAhC/;;;1.61;3.45;6.00;Bologna;Frosinone
1572690503-7249;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Cagliari-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/cagliari-parma/hfwVPbs9/;;;2.05;3.30;4.10;Cagliari;Parma
1572689871-3354;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Genoa-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/genoa-chievo/tx3lieVo/;;;1.74;3.55;5.10;Genoa;Chievo
1572690081-4571;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Bologna-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/bologna-atalanta/vTpYhEIO/;;;5.30;3.85;1.66;Bologna;Atalanta
1572690104-4740;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Chievo-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/chievo-bologna/bittMCnB/;;;3.10;3.00;2.55;Chievo;Bologna
1572690882-9678;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Napoli-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/napoli-cagliari/IeLKZlTN/;;;1.18;6.25;9.50;Napoli;Cagliari
1572690657-8254;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Atalanta-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/atalanta-chievo/x88CQjkH/;;;1.21;6.00;14.00;Atalanta;Chievo
1572689782-2806;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Inter-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/inter-parma/6qbIJsAD/;;;1.28;5.30;11.00;Inter;Parma
1572689810-2941;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Cagliari-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/cagliari-ac-milan/x461NPAl/;;;4.55;3.45;1.85;Cagliari;AC Milan
1572690782-9087;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Frosinone-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/frosinone-inter/jooUeZpJ/;;;7.90;4.30;1.45;Frosinone;Inter
1572689857-3278;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Inter-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/inter-fiorentina/hC6hjFph/;;;1.62;3.75;5.00;Inter;Fiorentina
1572690047-4384;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Juventus-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/juventus-cagliari/j7EjBeYh/;;;1.16;7.00;17.00;Juventus;Cagliari
1572690245-5675;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Atalanta-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/atalanta-lazio/2ojehyT6/;;;2.08;3.47;3.71;Atalanta;Lazio
1572689782-2813;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Inter-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/inter-parma/6qbIJsAD/;;;1.33;5.25;12.00;Inter;Parma
1572690074-4549;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Chievo-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/chievo-sassuolo/tYOGHceP/;;;3.90;3.40;2.05;Chievo;Sassuolo
1572689912-3624;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Fiorentina-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/fiorentina-atalanta/Ekwlukxi/;null;null;2.30;3.40;3.05;Fiorentina;Atalanta
1572690911-9866;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Spal-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/spal-napoli/GlWKyWF8/;;;5.00;4.00;1.65;Spal;Napoli
1572690380-6535;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Genoa-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/genoa-ac-milan/6N8LhfGJ/;;;3.05;3.10;2.52;Genoa;AC Milan
1572690998-10383;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Cagliari-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/cagliari-udinese/tzMCfpMm/;;;1.85;3.71;4.42;Cagliari;Udinese
1572689670-2217;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Chievo-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/chievo-juventus/AeBU3vEb/;;;14.00;6.25;1.22;Chievo;Juventus
1572689971-4029;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Inter-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/inter-ac-milan/CKX14mL8/;;;2.52;3.23;3.13;Inter;AC Milan
1572690209-5422;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Genoa-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/genoa-spal/n9tDubq1/;;;1.94;3.40;4.05;Genoa;Spal
1572690747-8879;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Inter-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/inter-atalanta/x2i73QnS/;;;2.10;3.50;3.50;Inter;Atalanta
1572690401-6699;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Chievo-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/chievo-fiorentina/pxn8qjw6/;;;5.20;3.30;1.85;Chievo;Fiorentina
1572690578-7739;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Udinese-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/udinese-bologna/W8tiVgJl/;;;2.70;2.88;3.00;Udinese;Bologna
1572690630-8075;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Cagliari-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/cagliari-fiorentina/jBCGPA4N/;;;3.15;3.30;2.35;Cagliari;Fiorentina
1572690115-4795;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AC Milan-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/ac-milan-juventus/jkLKEUvo/;;;4.75;3.60;1.78;AC Milan;Juventus
1572690484-7113;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Sassuolo-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/sassuolo-juventus/x4AqE1rc/;;;7.50;4.40;1.50;Sassuolo;Juventus
1572689983-4100;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Chievo-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/chievo-atalanta/ILjBsQDe/;;;5.75;3.90;1.61;Chievo;Atalanta
1572689958-3926;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Udinese-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/udinese-napoli/Yemnqwk0/;;;6.50;4.00;1.53;Udinese;Napoli
1572690822-9314;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Cagliari-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/cagliari-frosinone/CGN09hFI/;null;null;1.95;3.30;4.33;Cagliari;Frosinone
1572690825-9334;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Bologna-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/bologna-sampdoria/tW1ESFFt/;null;null;2.20;3.30;3.40;Bologna;Sampdoria
1572690448-6951;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AS Roma-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/as-roma-ac-milan/GWA0EAxt/;;;2.25;3.38;3.33;AS Roma;AC Milan
1572690067-4508;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Parma-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/parma-frosinone/vT638gIB/;;;2.05;3.30;3.80;Parma;Frosinone
1572690042-4371;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Napoli-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/napoli-empoli/p67a9Z25/;;;1.22;6.65;12.75;Napoli;Empoli
1572690667-8329;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Udinese-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/udinese-genoa/r9DQX7dp/;null;null;2.60;3.00;3.00;Udinese;Genoa
1572690320-6126;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Udinese-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/udinese-cagliari/dO7bAU5k/;;;2.60;2.95;3.00;Udinese;Cagliari
1572690843-9401;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Torino-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/torino-ac-milan/xbHhtZqt/;;;2.75;3.10;2.91;Torino;AC Milan
1572689894-3492;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Juventus-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/juventus-napoli/Uyftvi73/;null;null;1.83;3.30;4.80;Juventus;Napoli
1572690288-5960;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Spal-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/spal-udinese/QLho3DbM/;;;2.22;2.90;3.20;Spal;Udinese
1572689975-4045;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Frosinone-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/frosinone-empoli/bHTc5T52/;;;3.05;3.30;2.36;Frosinone;Empoli
1572690094-4661;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Genoa-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/genoa-napoli/ltZhJAWT/;;;7.15;4.67;1.40;Genoa;Napoli
1572690793-9138;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Atalanta-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/atalanta-empoli/bwTMceG6/;;;1.33;5.00;9.50;Atalanta;Empoli
1572690268-5829;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Juventus-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/juventus-as-roma/8Krreb0o/;;;1.35;5.18;10.50;Juventus;AS Roma
1572690491-7159;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Bologna-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/bologna-genoa/CQIcjbjj/;;;2.40;3.15;3.15;Bologna;Genoa
1572690356-6368;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Inter-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/inter-sassuolo/fmgenhgm/;;;1.38;5.00;7.65;Inter;Sassuolo
1572690825-9347;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Bologna-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/bologna-sampdoria/tW1ESFFt/;null;null;2.15;3.30;3.50;Bologna;Sampdoria
1572690239-5613;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Cagliari-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/cagliari-napoli/8rg3jFcJ/;;;7.30;3.96;1.53;Cagliari;Napoli
1572690957-10169;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AC Milan-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/ac-milan-frosinone/02P8Q577/;;;1.16;7.19;14.98;AC Milan;Frosinone
1572690806-9215;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Lazio-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/lazio-chievo/hE7aBEp6/;null;null;1.15;7.50;21.00;Lazio;Chievo
1572690448-6931;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AS Roma-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/as-roma-ac-milan/GWA0EAxt/;;;2.27;3.30;3.25;AS Roma;AC Milan
1572690516-7328;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Napoli-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/napoli-torino/rqWsNdRR/;;;1.39;4.65;9.20;Napoli;Torino
1572690337-6228;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Juventus-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/juventus-sampdoria/OGKBJYr3/;;;1.20;7.00;15.00;Juventus;Sampdoria
1572689765-2709;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Lazio-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/lazio-frosinone/6NMs74Q7/;;;1.25;6.32;15.25;Lazio;Frosinone
1572689821-3016;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Sampdoria-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/sampdoria-fiorentina/4GVErUsj/;;;2.79;3.40;2.52;Sampdoria;Fiorentina
1572689737-2503;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Cagliari-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/cagliari-sassuolo/bFC55ik3/;;;2.40;3.20;3.05;Cagliari;Sassuolo
1572690444-6924;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Genoa-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/genoa-sassuolo/2mDCB8Mb/;;;2.37;3.39;3.24;Genoa;Sassuolo
1572690265-5797;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Lazio-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/lazio-cagliari/MNnnfIFi/;;;1.33;5.40;11.00;Lazio;Cagliari
1572690128-4901;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Parma-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/parma-sassuolo/nXIiz37L/;;;3.35;3.30;2.23;Parma;Sassuolo
1572690915-9892;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Sampdoria-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/sampdoria-empoli/CdaOWLCq/;;;2.20;3.80;3.00;Sampdoria;Empoli
1572690255-5741;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Sassuolo-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/sassuolo-torino/j3v3jzFG/;;;2.60;3.04;3.04;Sassuolo;Torino
1572690135-4941;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Lazio-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/lazio-ac-milan/SU2jxPx9/;;;1.75;3.75;4.75;Lazio;AC Milan
1572690188-5298;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Napoli-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/napoli-frosinone/ELH71u6K/;;;1.17;7.50;16.00;Napoli;Frosinone
1572690922-9943;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AS Roma-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/as-roma-juventus/KM2WUasd/;;;2.69;3.47;2.65;AS Roma;Juventus
1572690859-9516;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Fiorentina-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/fiorentina-sassuolo/OEJ4wXTb/;;;1.60;4.00;5.50;Fiorentina;Sassuolo
1572690205-5411;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Parma-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/parma-chievo/dp7C0aLQ/;;;2.24;3.14;3.66;Parma;Chievo
1572690620-8020;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Fiorentina-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/fiorentina-lazio/MXFuOcTI/;;;3.00;3.30;2.38;Fiorentina;Lazio
1572690094-4659;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Genoa-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/genoa-napoli/ltZhJAWT/;;;8.70;4.82;1.39;Genoa;Napoli
1572690536-7479;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Torino-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/torino-atalanta/phI9IGZr/;null;null;2.95;3.23;2.52;Torino;Atalanta
1572690922-9923;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AS Roma-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/as-roma-juventus/KM2WUasd/;;;2.68;3.40;2.61;AS Roma;Juventus
1572690657-8261;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Atalanta-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/atalanta-chievo/x88CQjkH/;;;1.20;6.50;12.00;Atalanta;Chievo
1572690314-6073;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Atalanta-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/atalanta-juventus/p2XBlEqT/;;;4.65;3.30;1.88;Atalanta;Juventus
1572690398-6681;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Lazio-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/lazio-juventus/YcS25XaP/;;;4.25;3.40;1.90;Lazio;Juventus
1572690151-5040;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Spal-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/spal-empoli/KbdYntiR/;;;2.44;3.20;3.15;Spal;Empoli
1572689830-3083;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Parma-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/parma-cagliari/v9tJyGVb/;;;2.39;3.23;2.93;Parma;Cagliari
1572689845-3178;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Frosinone-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/frosinone-juventus/E1q7vIot/;;;16.00;7.00;1.20;Frosinone;Juventus
1572690460-7006;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Lazio-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/lazio-empoli/hx6P866H/;;;1.40;4.80;7.50;Lazio;Empoli
1572689971-4033;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Inter-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/inter-ac-milan/CKX14mL8/;;;2.35;3.00;2.80;Inter;AC Milan
1572690059-4449;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Udinese-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/udinese-ac-milan/ze0C6XnO/;;;4.45;3.30;1.91;Udinese;AC Milan
1572690324-6150;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Sassuolo-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/sassuolo-atalanta/IX8fBAjq/;;;3.20;3.30;2.30;Sassuolo;Atalanta
1572689749-2591;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Parma-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/parma-juventus/MV4UU7IE/;;;13.00;5.60;1.25;Parma;Juventus
1572689900-3549;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AS Roma-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/as-roma-lazio/Q3mkxVyG/;null;null;2.60;3.50;2.65;AS Roma;Lazio
1572690177-5228;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AC Milan-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/ac-milan-parma/ne1vRbU7/;;;1.54;3.95;6.40;AC Milan;Parma
1572690813-9254;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Inter-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/inter-as-roma/4AAnXe7P/;;;1.87;3.65;4.05;Inter;AS Roma
1572690616-7996;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Frosinone-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/frosinone-torino/8SKaTh5b/;;;4.15;3.10;2.03;Frosinone;Torino
1572689814-2977;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;AS Roma-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/as-roma-chievo/GEu9t5HQ/;;;1.22;6.40;13.25;AS Roma;Chievo
1572689665-2187;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/results/;Lazio-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2018-2019/lazio-napoli/ILEx2IrB/;;;2.75;3.40;2.50;Lazio;Napoli
