start;url;match;href;Bookmakers: 21;Bookie;Home;Draw;Away;Home_team;Away_team
1572703735-30678;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Chievo-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/chievo-udinese/YaLvH4eB/;;;2.53;3.10;3.40;Chievo;Udinese
1572703457-28844;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Verona-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/verona-lazio/lCiAVlhE/;;;4.39;3.43;2.00;Verona;Lazio
1572703594-29746;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Sassuolo-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/sassuolo-juventus/h6mNoMa9/;;;6.33;3.87;1.66;Sassuolo;Juventus
1572703976-32298;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Fiorentina-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/fiorentina-torino/A3JFhqVq/;;;1.84;3.52;5.20;Fiorentina;Torino
1572703806-31175;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Lazio-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/lazio-sampdoria/MubjVfGL/;;;1.40;4.50;8.00;Lazio;Sampdoria
1572703770-30937;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Carpi-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/carpi-ac-milan/fVcBUNPA/;null;null;5.50;3.30;1.73;Carpi;AC Milan
1572704275-34324;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Juventus-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/juventus-empoli/KO59Y01P/;null;null;1.29;5.40;13.00;Juventus;Empoli
1572704309-34587;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Frosinone-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/frosinone-inter/IaopSbvg/;null;null;5.75;4.00;1.65;Frosinone;Inter
1572704357-34934;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Juventus-Palermo;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/juventus-palermo/Y9CPQ9aG/;null;null;1.13;7.50;26.50;Juventus;Palermo
1572704114-33192;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Bologna-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/bologna-juventus/ETsYt7XN/;;;7.25;3.50;1.55;Bologna;Juventus
1572703851-31457;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Sassuolo-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/sassuolo-frosinone/trjyZcYg/;;;1.44;4.50;7.50;Sassuolo;Frosinone
1572703719-30576;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;AC Milan-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/ac-milan-sampdoria/h2ytFrQN/;null;null;1.55;4.10;6.50;AC Milan;Sampdoria
1572704135-33318;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Frosinone-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/frosinone-lazio/pCY3yoeo/;;;7.80;4.50;1.51;Frosinone;Lazio
1572704324-34688;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Palermo-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/palermo-lazio/dQEhOGwI/;null;null;3.30;3.10;2.10;Palermo;Lazio
1572703435-28691;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Inter-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/inter-verona/MsLuG9hR/;;;1.29;5.60;10.50;Inter;Verona
1572703497-29105;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Palermo-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/palermo-as-roma/OWGFBlIu/;;;4.32;3.55;1.85;Palermo;AS Roma
1572704436-35479;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Udinese-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/udinese-torino/UZxna35r/;null;null;1.91;3.40;4.20;Udinese;Torino
1572703313-27890;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Empoli-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/empoli-chievo/hAuAyNJB/;;;2.15;3.10;3.60;Empoli;Chievo
1572703296-27787;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Palermo-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/palermo-genoa/bmt6x345/;;;2.20;3.20;3.20;Palermo;Genoa
1572704063-32855;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Napoli-Carpi;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/napoli-carpi/MDsKGAJI/;;;1.20;7.15;14.10;Napoli;Carpi
1572703524-29273;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Verona-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/verona-udinese/U3E1LPo4/;;;2.30;3.30;3.20;Verona;Udinese
1572703806-31177;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Lazio-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/lazio-sampdoria/MubjVfGL/;;;1.44;4.60;7.20;Lazio;Sampdoria
1572703678-30306;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;AS Roma-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/as-roma-lazio/EyMSlnCI/;;;1.98;3.49;3.60;AS Roma;Lazio
1572704281-34379;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Udinese-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/udinese-napoli/AgOIBwfC/;null;null;6.50;4.00;1.53;Udinese;Napoli
1572704315-34620;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;AC Milan-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/ac-milan-juventus/CMplRIga/;null;null;4.00;3.25;2.10;AC Milan;Juventus
1572704517-36046;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Palermo-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/palermo-verona/E3EuBLLi/;;;1.25;5.50;12.00;Palermo;Verona
1572704275-34325;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Juventus-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/juventus-empoli/KO59Y01P/;null;null;1.30;5.25;11.00;Juventus;Empoli
1572703646-30083;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Chievo-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/chievo-sampdoria/h29xvVc0/;;;2.25;3.35;3.40;Chievo;Sampdoria
1572704467-35714;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Inter-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/inter-empoli/bDPOqqNh/;;;1.36;5.25;8.50;Inter;Empoli
1572704003-32471;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Chievo-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/chievo-juventus/4xVAC4MF/;;;9.14;3.99;1.44;Chievo;Juventus
1572704135-33330;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Frosinone-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/frosinone-lazio/pCY3yoeo/;;;4.70;3.60;1.70;Frosinone;Lazio
1572704372-35065;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Sassuolo-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/sassuolo-sampdoria/4IEkVOj2/;null;null;2.20;3.30;3.40;Sassuolo;Sampdoria
1572703571-29580;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Juventus-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/juventus-atalanta/nTQeV0FS/;null;null;1.43;4.25;7.31;Juventus;Atalanta
1572704452-35597;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Juventus-Carpi;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/juventus-carpi/QaRGo5ht/;null;null;1.30;5.25;11.50;Juventus;Carpi
1572703394-28429;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Napoli-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/napoli-lazio/Qeywdl1e/;;;1.80;3.60;4.40;Napoli;Lazio
1572704248-34116;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;AS Roma-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/as-roma-inter/voMh7O2Q/;null;null;1.85;3.50;4.40;AS Roma;Inter
1572703630-29987;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Genoa-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/genoa-napoli/OS4YvBrf/;;;4.50;3.75;1.73;Genoa;Napoli
1572704439-35494;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Chievo-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/chievo-fiorentina/CfjK3qcR/;null;null;4.50;3.60;1.90;Chievo;Fiorentina
1572704203-33794;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Frosinone-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/frosinone-udinese/Aik3d7l8/;null;null;3.50;3.20;2.15;Frosinone;Udinese
1572704372-35070;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Sassuolo-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/sassuolo-sampdoria/4IEkVOj2/;null;null;2.15;3.40;3.60;Sassuolo;Sampdoria
1572703368-28249;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Palermo-Carpi;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/palermo-carpi/Y1CarVWe/;null;null;1.67;3.60;5.50;Palermo;Carpi
1572704418-35338;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Fiorentina-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/fiorentina-juventus/E1yF6oD8/;null;null;4.10;3.30;2.00;Fiorentina;Juventus
1572703320-27928;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;AC Milan-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/ac-milan-empoli/hA1ui2Jb/;;;1.63;4.20;6.20;AC Milan;Empoli
1572703527-29295;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Sassuolo-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/sassuolo-lazio/lf6gNoHi/;;;3.00;3.20;2.45;Sassuolo;Lazio
1572704291-34440;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Genoa-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/genoa-frosinone/MXiyUK9t/;null;null;1.57;3.80;6.50;Genoa;Frosinone
1572704480-35798;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Sampdoria-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/sampdoria-genoa/l2Iyss7B/;;;2.90;3.10;2.60;Sampdoria;Genoa
1572704473-35757;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Verona-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/verona-juventus/0f1gaOMu/;;;5.40;3.95;1.63;Verona;Juventus
1572704455-35608;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Empoli-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/empoli-bologna/Y3iG4PsL/;null;null;2.30;3.10;3.00;Empoli;Bologna
1572703457-28848;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Verona-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/verona-lazio/lCiAVlhE/;;;3.80;3.50;2.05;Verona;Lazio
1572703682-30324;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Juventus-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/juventus-ac-milan/fes23oRB/;;;1.58;3.65;7.00;Juventus;AC Milan
1572703425-28614;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Palermo-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/palermo-sassuolo/6FdCAmGl/;;;2.15;3.20;3.40;Palermo;Sassuolo
1572704227-33965;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Palermo-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/palermo-napoli/AFXkm3Bf/;null;null;9.00;5.50;1.30;Palermo;Napoli
1572704050-32781;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Bologna-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/bologna-fiorentina/YwW3KhKg/;null;null;4.20;3.40;1.91;Bologna;Fiorentina
1572704436-35477;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Udinese-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/udinese-torino/UZxna35r/;null;null;2.00;3.45;3.90;Udinese;Torino
1572703313-27889;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Empoli-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/empoli-chievo/hAuAyNJB/;;;2.15;3.20;3.50;Empoli;Chievo
1572704446-35552;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Palermo-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/palermo-sampdoria/rwsjbNKl/;null;null;1.91;3.40;4.00;Palermo;Sampdoria
1572704336-34783;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Inter-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/inter-napoli/4lmftka3/;null;null;3.10;3.10;2.35;Inter;Napoli
1572704517-36042;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Palermo-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/palermo-verona/E3EuBLLi/;;;1.26;6.50;11.00;Palermo;Verona
1572704357-34952;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Juventus-Palermo;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/juventus-palermo/Y9CPQ9aG/;null;null;1.16;7.60;17.50;Juventus;Palermo
1572703454-28825;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;AS Roma-Carpi;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/as-roma-carpi/hpzgNQaf/;null;null;1.30;5.00;10.00;AS Roma;Carpi
1572703286-27707;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Lazio-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/lazio-bologna/hAJvMsKO/;null;null;1.45;4.21;8.14;Lazio;Bologna
1572704188-33670;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Napoli-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/napoli-chievo/AaqSXNB7/;null;null;1.20;6.90;13.00;Napoli;Chievo
1572704476-35764;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Torino-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/torino-napoli/KMQKpP7n/;;;6.70;4.85;1.46;Torino;Napoli
1572703876-31615;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;AC Milan-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/ac-milan-bologna/YHnTzK3s/;;;1.53;3.80;7.00;AC Milan;Bologna
1572704254-34162;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Torino-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/torino-juventus/tf8K2rBs/;null;null;5.25;3.40;1.75;Torino;Juventus
1572703515-29215;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;AC Milan-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/ac-milan-napoli/KvSu4OGT/;;;3.09;3.34;2.32;AC Milan;Napoli
1572703597-29753;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Napoli-Palermo;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/napoli-palermo/WdnRptFF/;;;1.27;6.20;10.50;Napoli;Palermo
1572703925-31942;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Genoa-Palermo;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/genoa-palermo/QBFcn88A/;null;null;1.80;3.50;4.75;Genoa;Palermo
1572704275-34329;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Juventus-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/juventus-empoli/KO59Y01P/;null;null;1.30;5.00;11.00;Juventus;Empoli
1572703571-29591;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Juventus-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/juventus-atalanta/nTQeV0FS/;null;null;1.36;4.50;10.00;Juventus;Atalanta
1572704385-35104;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Juventus-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/juventus-lazio/I1CwYQ6q/;null;null;1.50;3.90;7.00;Juventus;Lazio
1572704294-34461;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Fiorentina-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/fiorentina-sampdoria/Q5M6EuAg/;null;null;1.60;3.80;5.50;Fiorentina;Sampdoria
1572704090-33046;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Empoli-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/empoli-frosinone/CrAtYBlg/;;;1.48;4.56;8.13;Empoli;Frosinone
1572704227-33956;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Palermo-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/palermo-napoli/AFXkm3Bf/;null;null;11.50;5.75;1.29;Palermo;Napoli
1572704291-34429;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Genoa-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/genoa-frosinone/MXiyUK9t/;null;null;1.54;3.95;6.80;Genoa;Frosinone
1572704275-34333;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Juventus-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/juventus-empoli/KO59Y01P/;null;null;1.30;5.00;11.00;Juventus;Empoli
1572703610-29846;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;AC Milan-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/ac-milan-chievo/AsbIn2p3/;;;1.68;3.50;5.40;AC Milan;Chievo
1572704306-34558;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Sassuolo-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/sassuolo-genoa/rLJCTBFc/;null;null;2.10;3.20;3.40;Sassuolo;Genoa
1572704345-34845;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Verona-Frosinone;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/verona-frosinone/joNKRkpA/;null;null;1.66;4.30;5.70;Verona;Frosinone
1572704318-34637;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Torino-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/torino-atalanta/4dstTvPn/;null;null;2.03;3.25;4.20;Torino;Atalanta
1572704480-35785;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Sampdoria-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/sampdoria-genoa/l2Iyss7B/;;;2.95;3.15;2.50;Sampdoria;Genoa
1572704406-35239;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Inter-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/inter-udinese/fc4ljQSR/;null;null;1.45;4.20;8.00;Inter;Udinese
1572703742-30733;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Sassuolo-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/sassuolo-fiorentina/OpSB9Mmo/;null;null;3.80;3.32;2.04;Sassuolo;Fiorentina
1572703548-29429;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Atalanta-Carpi;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/atalanta-carpi/A37kOR1o/;;;1.75;3.50;4.80;Atalanta;Carpi
1572703551-29447;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Palermo-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/palermo-inter/lxDNQKNq/;;;3.50;3.35;2.15;Palermo;Inter
1572704303-34539;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Bologna-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/bologna-verona/UwTcG1us/;null;null;1.82;3.55;4.75;Bologna;Verona
1572703457-28831;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Verona-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/verona-lazio/lCiAVlhE/;;;4.00;3.45;1.96;Verona;Lazio
1572703872-31589;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Chievo-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/chievo-as-roma/ANshVFXI/;;;3.10;3.20;2.40;Chievo;AS Roma
1572704412-35284;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Sampdoria-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/sampdoria-lazio/QueKp4jk/;null;null;3.05;3.29;2.28;Sampdoria;Lazio
1572703617-29894;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Juventus-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/juventus-torino/2DGPtXDs/;;;1.60;3.60;7.50;Juventus;Torino
1572703925-31941;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Genoa-Palermo;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/genoa-palermo/QBFcn88A/;null;null;1.67;3.60;5.75;Genoa;Palermo
1572704470-35738;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Bologna-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/bologna-ac-milan/25Mut1MH/;null;null;4.04;3.52;1.99;Bologna;AC Milan
1572704285-34397;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/results/;Lazio-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2015-2016/lazio-as-roma/W8CR9HOO/;null;null;3.20;3.20;2.20;Lazio;AS Roma
