"","match","mean_home_odd","mean_draw_odd","mean_away_odd","max_home_odd","max_draw_odd","max_away_odd","result","date","p1mean","p2mean","pxmean","p1max","p2max","pxmax","esito"
"1636","Empoli-Chievo",2.02952380952381,3.17047619047619,4.10142857142857,2.15,3.3,4.45,"3-0","22/02/2015",0.492726419521351,0.243817485196796,0.315410033042956,0.465116279069767,0.224719101123595,0.303030303030303,"1"
"1637","Sampdoria-Torino",2.4552380952381,3.12761904761905,3.06238095238095,2.55,3.2,3.35,"2-0","14/09/2014",0.407292474786656,0.32654330586223,0.31973203410475,0.392156862745098,0.298507462686567,0.3125,"1"
"1638","Sampdoria-Napoli",3.47190476190476,3.24809523809524,2.18857142857143,3.9,3.3,2.3,"1-1","01/12/2014",0.288026333836237,0.456919060052219,0.307872745931681,0.256410256410256,0.434782608695652,0.303030303030303,"X"
"1639","AC Milan-Inter",2.82761904761905,3.18952380952381,2.58952380952381,3,3.3,2.8,"1-1","23/11/2014",0.353654429100707,0.386171386539169,0.313526425798746,0.333333333333333,0.357142857142857,0.303030303030303,"X"
"1640","Sassuolo-Atalanta",2.06619047619048,3.31333333333333,3.72333333333333,2.2,3.42,4.1,"0-0","08/11/2014",0.483982484443419,0.26857654431513,0.301810865191147,0.454545454545455,0.24390243902439,0.292397660818713,"X"
"1641","Cesena-Sassuolo",2.45857142857143,3.28857142857143,2.91809523809524,2.6,3.45,3.13,"2-3","10/05/2015",0.406740267286461,0.342689295039164,0.304083405734144,0.384615384615385,0.319488817891374,0.289855072463768,"2"
"1642","Lazio-Napoli",2.638,3.2485,2.753,2.75,3.4,2.94,"0-1","18/01/2015",0.379075056861259,0.363240101707228,0.307834385100816,0.363636363636364,0.340136054421769,0.294117647058824,"2"
"1643","Inter-Udinese",1.5735,3.803,6.54,1.65,4.05,7.4,"1-2","07/12/2014",0.635525897680331,0.152905198776758,0.262950302392848,0.606060606060606,0.135135135135135,0.246913580246914,"2"
"1644","Lazio-Verona",1.34047619047619,4.93428571428571,9.80952380952381,1.4,5.4,13.25,"2-0","22/03/2015",0.746003552397869,0.101941747572816,0.202663578459757,0.714285714285714,0.0754716981132075,0.185185185185185,"1"
"1645","Inter-Palermo",1.73190476190476,3.6747619047619,4.94666666666667,1.85,3.85,5.54,"3-0","08/02/2015",0.577398955182844,0.202156334231806,0.272126474018401,0.54054054054054,0.180505415162455,0.25974025974026,"1"
"1646","Cagliari-Empoli",2.36904761904762,3.26428571428571,3.09761904761905,2.46,3.42,3.3,"1-1","14/03/2015",0.422110552763819,0.3228285933897,0.306345733041576,0.40650406504065,0.303030303030303,0.292397660818713,"X"
"1647","Napoli-AS Roma",2.1815,3.3375,3.4055,2.3,3.5,3.79,"2-0","01/11/2014",0.458400183360073,0.293642636910879,0.299625468164794,0.434782608695652,0.263852242744063,0.285714285714286,"1"
"1648","Napoli-Cesena",1.14857142857143,8.14428571428572,17.347619047619,1.17,9.23,21.54,"3-2","18/05/2015",0.870646766169153,0.0576447982432063,0.12278547623224,0.854700854700855,0.0464252553389044,0.108342361863489,"1"
"1649","AC Milan-Parma",1.6135,3.8265,5.854,1.66,4,7,"3-1","01/02/2015",0.619770684846607,0.17082336863683,0.261335424016725,0.602409638554217,0.142857142857143,0.25,"1"
"1650","Fiorentina-Empoli",1.50428571428571,4.10047619047619,6.99809523809524,1.54,4.3,8,"1-1","21/12/2014",0.664767331434,0.142896026129559,0.243874114504703,0.649350649350649,0.125,0.232558139534884,"X"
"1651","Udinese-Lazio",3.30809523809524,3.2147619047619,2.2852380952381,3.6,3.32,2.4,"0-1","15/02/2015",0.302288757737153,0.437591164826004,0.311065027403348,0.277777777777778,0.416666666666667,0.301204819277108,"2"
"1652","Verona-Parma",2.4425,3.229,3.007,2.55,3.4,3.14,"3-1","11/01/2015",0.409416581371546,0.33255736614566,0.309693403530505,0.392156862745098,0.318471337579618,0.294117647058824,"1"
"1653","Genoa-Parma",1.67190476190476,3.69142857142857,5.50619047619048,1.71,3.85,6,"2-0","15/04/2015",0.598120193677016,0.181613768053273,0.270897832817338,0.584795321637427,0.166666666666667,0.25974025974026,"1"
"1654","Torino-Fiorentina",2.7255,3.07,2.779,2.86,3.21,2.9,"1-1","28/09/2014",0.366905155017428,0.359841669665347,0.325732899022801,0.34965034965035,0.344827586206897,0.311526479750779,"X"
"1655","Chievo-Verona",2.51190476190476,3.12285714285714,3.01238095238095,2.7,3.2,3.19,"2-2","10/05/2015",0.398104265402844,0.331963325956371,0.320219579139982,0.37037037037037,0.313479623824451,0.3125,"X"
"1656","Fiorentina-Cagliari",1.41428571428571,4.74428571428571,7.44619047619048,1.46,5.2,8.5,"1-3","26/04/2015",0.707070707070709,0.134296860011511,0.210779885576634,0.684931506849315,0.117647058823529,0.192307692307692,"2"
"1657","Sampdoria-Palermo",2.04095238095238,3.33380952380952,3.80952380952381,2.13,3.49,4.2,"1-1","25/01/2015",0.489967335510966,0.2625,0.299957148978718,0.469483568075117,0.238095238095238,0.286532951289398,"X"
"1658","Inter-Fiorentina",2.14238095238095,3.30285714285714,3.53190476190476,2.22,3.45,3.85,"0-1","01/03/2015",0.466770393420761,0.283133342321694,0.302768166089966,0.45045045045045,0.25974025974026,0.289855072463768,"2"
"1659","AS Roma-Torino",1.58380952380952,3.81952380952381,6.28714285714286,1.65,4,7.2,"3-0","09/11/2014",0.631389055923032,0.159054760281754,0.261812741553422,0.606060606060606,0.138888888888889,0.25,"1"
"1660","Lazio-Inter",1.82619047619048,3.68952380952381,4.3252380952381,1.87,4.1,4.7,"1-2","10/05/2015",0.547588005215123,0.231201144996146,0.27103768714507,0.53475935828877,0.212765957446809,0.24390243902439,"2"
"1661","Empoli-Inter",3.378,3.2585,2.23,3.65,3.4,2.3,"0-0","17/01/2015",0.29603315571344,0.448430493273543,0.306889673162498,0.273972602739726,0.434782608695652,0.294117647058824,"X"
"1662","Sampdoria-Empoli",2.0705,3.274,3.7955,2.17,3.4,4,"1-0","11/01/2015",0.482975126780971,0.263469898564089,0.30543677458766,0.460829493087558,0.25,0.294117647058824,"1"
"1663","Parma-Juventus",8.28238095238095,4.50238095238095,1.41047619047619,10,4.8,1.44,"1-0","11/04/2015",0.120738228022768,0.708980418636057,0.222104706504495,0.1,0.694444444444444,0.208333333333333,"1"
"1664","Chievo-Torino",2.88714285714286,3.00571428571429,2.67142857142857,3.12,3.2,2.8,"0-0","06/01/2015",0.346363186541316,0.374331550802139,0.332699619771863,0.32051282051282,0.357142857142857,0.3125,"X"
"1665","Napoli-Genoa",1.38571428571429,4.76238095238095,8.44809523809524,1.4,5.3,9.9,"2-1","26/01/2015",0.72164948453608,0.11836987768446,0.20997900209979,0.714285714285714,0.101010101010101,0.188679245283019,"1"
"1666","Genoa-AS Roma",3.66095238095238,3.36380952380952,2.07238095238095,4.05,3.5,2.16,"0-1","14/12/2014",0.27315296566077,0.482536764705883,0.297281993204983,0.246913580246914,0.462962962962963,0.285714285714286,"2"
"1667","Palermo-Udinese",2.08095238095238,3.25333333333333,3.78047619047619,2.3,3.4,4.2,"1-1","09/11/2014",0.480549199084668,0.264516941680312,0.307377049180328,0.434782608695652,0.238095238095238,0.294117647058824,"X"
"1668","Sassuolo-Cesena",1.4605,4.1625,7.9295,1.55,4.49,9,"1-1","20/12/2014",0.684697021567956,0.126111356327637,0.24024024024024,0.645161290322581,0.111111111111111,0.22271714922049,"X"
"1669","Chievo-Parma",2.84857142857143,3.09190476190476,2.62904761904762,3,3.24,2.75,"2-3","21/09/2014",0.351053159478435,0.380365875747147,0.323425227167719,0.333333333333333,0.363636363636364,0.308641975308642,"2"
"1670","Lazio-Sampdoria",1.76380952380952,3.49952380952381,5.0252380952381,1.91,3.67,5.65,"3-0","05/01/2015",0.566954643628511,0.198995546290154,0.285753163695741,0.523560209424084,0.176991150442478,0.272479564032698,"1"
"1671","Cagliari-Fiorentina",3.29714285714286,3.37952380952381,2.20285714285714,3.45,3.55,2.3,"0-4","30/11/2014",0.303292894280762,0.453955901426719,0.295899675919403,0.289855072463768,0.434782608695652,0.28169014084507,"2"
"1672","Sampdoria-Cesena",1.52190476190476,3.9852380952381,6.9852380952381,1.57,4.4,8,"0-0","18/04/2015",0.657071339173968,0.143159042879542,0.250926036563508,0.636942675159236,0.125,0.227272727272727,"X"
"1673","Genoa-Empoli",2.13,3.23,3.63666666666667,2.22,3.38,4,"1-1","20/10/2014",0.469483568075117,0.274977085242896,0.309597523219814,0.45045045045045,0.25,0.29585798816568,"X"
"1674","Genoa-Juventus",8.2252380952381,4.21619047619048,1.43904761904762,9.55,4.5,1.5,"1-0","29/10/2014",0.121577027731141,0.694904037061548,0.237180935170544,0.104712041884817,0.666666666666667,0.222222222222222,"1"
"1675","Genoa-Inter",3.05142857142857,3.4052380952381,2.33571428571429,3.25,3.65,2.55,"3-2","23/05/2015",0.327715355805244,0.428134556574923,0.293665221647322,0.307692307692308,0.392156862745098,0.273972602739726,"1"
"1676","Fiorentina-Sassuolo",1.42619047619048,4.37190476190476,8.00428571428571,1.46,4.8,9.81,"0-0","24/09/2014",0.70116861435726,0.124933071568803,0.228733253458229,0.684931506849315,0.101936799184506,0.208333333333333,"X"
"1677","Udinese-Juventus",8.351,4.2865,1.4325,9.31,4.65,1.47,"0-0","01/02/2015",0.119746138187043,0.698080279232112,0.233290563396711,0.107411385606874,0.680272108843537,0.21505376344086,"X"
"1678","Palermo-AC Milan",2.51571428571429,3.20952380952381,2.91809523809524,2.7,3.35,3.02,"1-2","04/04/2015",0.397501419647927,0.342689295039164,0.311572700296736,0.37037037037037,0.33112582781457,0.298507462686567,"2"
"1679","Fiorentina-AS Roma",2.39857142857143,3.25238095238095,3.06761904761905,2.52,3.31,3.31,"1-1","25/01/2015",0.416914830256105,0.325985718720894,0.307467057101025,0.396825396825397,0.302114803625378,0.302114803625378,"X"
"1680","Sassuolo-Juventus",8.89714285714286,4.62,1.38238095238095,10.9,5,1.44,"1-1","18/10/2014",0.112395632626846,0.723389596968654,0.216450216450216,0.091743119266055,0.694444444444444,0.2,"X"
"1681","Fiorentina-Torino",1.9347619047619,3.36619047619048,4.20904761904762,2.02,3.5,4.5,"1-1","22/02/2015",0.516859463450653,0.237583437040389,0.297071721601358,0.495049504950495,0.222222222222222,0.285714285714286,"X"
"1682","Torino-Sampdoria",2.1205,3.161,3.777,2.28,3.28,4.2,"5-1","01/02/2015",0.471586889884461,0.26476039184538,0.316355583676052,0.43859649122807,0.238095238095238,0.304878048780488,"1"
"1683","AS Roma-Juventus",2.90761904761905,3.11904761904762,2.60333333333333,3.17,3.25,2.72,"1-1","02/03/2015",0.343924009171307,0.384122919334187,0.320610687022901,0.315457413249211,0.367647058823529,0.307692307692308,"X"
"1684","Empoli-Sampdoria",2.15952380952381,3.4952380952381,3.31047619047619,2.3,3.8,3.62,"1-1","24/05/2015",0.463065049614112,0.302071346375144,0.286103542234332,0.434782608695652,0.276243093922652,0.263157894736842,"X"
"1685","Palermo-Parma",1.88952380952381,3.43666666666667,4.32571428571429,2,3.6,4.7,"2-1","30/11/2014",0.529233870967742,0.23117569352708,0.2909796314258,0.5,0.212765957446809,0.277777777777778,"1"
"1686","Inter-Sassuolo",1.48095238095238,4.27761904761905,6.92619047619048,1.53,4.61,7.5,"7-0","14/09/2014",0.675241157556271,0.144379511859746,0.233774908159857,0.65359477124183,0.133333333333333,0.216919739696312,"1"
"1687","Udinese-Palermo",2.35857142857143,3.16333333333333,3.22095238095238,2.5,3.32,3.5,"1-3","12/04/2015",0.423985463355542,0.310467179183915,0.316122233930453,0.4,0.285714285714286,0.301204819277108,"2"
"1688","Udinese-AC Milan",3.09142857142857,3.2,2.41142857142857,3.21,3.3,2.56,"2-1","25/04/2015",0.323475046210721,0.414691943127962,0.3125,0.311526479750779,0.390625,0.303030303030303,"1"
"1689","Atalanta-Empoli",2.55714285714286,2.89238095238095,3.16666666666667,2.74,3,3.4,"2-2","26/04/2015",0.391061452513966,0.31578947368421,0.345735923608825,0.364963503649635,0.294117647058824,0.333333333333333,"X"
"1690","Torino-Genoa",1.9365,3.3815,4.194,2.05,3.5,4.6,"2-1","21/12/2014",0.516395558998193,0.238435860753457,0.2957267484844,0.487804878048781,0.217391304347826,0.285714285714286,"1"
"1691","Torino-Parma",1.79047619047619,3.46619047619048,4.83380952380952,2.05,3.58,5.5,"1-0","29/10/2014",0.558510638297873,0.206876169835484,0.288501167742821,0.487804878048781,0.181818181818182,0.279329608938547,"1"
"1692","Juventus-AC Milan",1.36142857142857,4.77952380952381,9.18571428571429,1.41,5.3,10.5,"3-1","07/02/2015",0.734522560335782,0.108864696734059,0.209225864302082,0.709219858156028,0.0952380952380952,0.188679245283019,"1"
"1693","Udinese-Napoli",3.35238095238095,3.27142857142857,2.22428571428571,3.55,3.51,2.3,"1-0","21/09/2014",0.298295454545455,0.449582530507387,0.305676855895197,0.28169014084507,0.434782608695652,0.284900284900285,"1"
"1694","Fiorentina-Atalanta",1.49,4.07095238095238,7.49333333333333,1.51,4.45,9.1,"3-2","08/02/2015",0.671140939597315,0.133451957295374,0.2456427652357,0.662251655629139,0.10989010989011,0.224719101123595,"1"
"1695","Palermo-Atalanta",2.10666666666667,3.30952380952381,3.63714285714286,2.2,3.5,4.1,"2-3","10/05/2015",0.474683544303797,0.274941084053417,0.302158273381295,0.454545454545455,0.24390243902439,0.285714285714286,"2"
"1696","AS Roma-Napoli",2.29952380952381,3.25666666666667,3.26238095238095,2.4,3.4,3.55,"1-0","04/04/2015",0.434872644439843,0.306524594949643,0.307062436028659,0.416666666666667,0.28169014084507,0.294117647058824,"1"
"1697","AC Milan-Genoa",1.96380952380952,3.45190476190476,3.96666666666667,2.03,3.6,4.3,"1-3","29/04/2015",0.509214354995151,0.252100840336134,0.289695130362809,0.492610837438424,0.232558139534884,0.277777777777778,"2"
"1698","Cesena-Palermo",3.08238095238095,3.19238095238095,2.41428571428571,3.25,3.34,2.52,"0-0","08/03/2015",0.324424532674185,0.414201183431953,0.313245823389022,0.307692307692308,0.396825396825397,0.29940119760479,"X"
"1699","Cesena-Empoli",2.84809523809524,3.06095238095238,2.65666666666667,3,3.2,2.8,"2-2","20/09/2014",0.351111854204982,0.376411543287327,0.326695706285003,0.333333333333333,0.357142857142857,0.3125,"X"
"1700","Juventus-Chievo",1.14952380952381,7.53857142857143,20.7071428571429,1.17,8.8,29,"2-0","25/01/2015",0.869925434962717,0.0482925146602276,0.132651127534584,0.854700854700855,0.0344827586206897,0.113636363636364,"1"
"1701","Lazio-Juventus",3.95285714285714,3.35142857142857,1.99095238095238,4.4,3.5,2.05,"0-3","22/11/2014",0.252981568485725,0.502272183688113,0.298380221653879,0.227272727272727,0.487804878048781,0.285714285714286,"2"
"1702","Lazio-Fiorentina",2.11333333333333,3.28333333333333,3.66285714285714,2.2,3.4,4,"4-0","09/03/2015",0.473186119873818,0.273010920436818,0.304568527918782,0.454545454545455,0.25,0.294117647058824,"1"
"1703","Juventus-Sampdoria",1.3147619047619,5.11142857142857,10.5690476190476,1.35,5.6,14,"1-1","14/12/2014",0.760593987685624,0.0946159044829918,0.19564002235886,0.740740740740741,0.0714285714285714,0.178571428571429,"X"
"1704","Genoa-Sampdoria",2.88857142857143,3.06666666666667,2.61047619047619,3.14,3.2,2.78,"0-1","28/09/2014",0.346191889218595,0.383071871579715,0.326086956521739,0.318471337579618,0.359712230215827,0.3125,"2"
"1705","Verona-Torino",2.94380952380952,3.13,2.54428571428571,3.08,3.3,2.7,"1-3","07/02/2015",0.339695891297315,0.393037619314992,0.319488817891374,0.324675324675325,0.37037037037037,0.303030303030303,"2"
"1706","Napoli-Parma",1.33809523809524,5.18571428571429,8.8747619047619,1.37,5.9,10.5,"2-0","18/12/2014",0.747330960854091,0.112679079250952,0.192837465564738,0.72992700729927,0.0952380952380952,0.169491525423729,"1"
"1707","Verona-Napoli",4.07428571428571,3.47761904761905,1.92619047619048,4.5,3.7,2.03,"2-0","15/03/2015",0.245441795231417,0.519159456118664,0.287553060386142,0.222222222222222,0.492610837438424,0.27027027027027,"1"
"1708","Genoa-AC Milan",2.969,3.2205,2.4635,3.3,3.35,2.63,"1-0","07/12/2014",0.336813742000674,0.405926527298559,0.310510790249961,0.303030303030303,0.380228136882129,0.298507462686567,"1"
"1709","Sampdoria-Cagliari",1.86095238095238,3.49904761904762,4.38857142857143,1.95,3.75,5.1,"2-0","07/03/2015",0.537359263050154,0.227864583333333,0.285792052259118,0.512820512820513,0.196078431372549,0.266666666666667,"1"
"1710","Parma-Fiorentina",4.04428571428571,3.40142857142857,1.95714285714286,4.7,3.65,2,"1-0","06/01/2015",0.24726245143059,0.510948905109488,0.293994120117598,0.212765957446809,0.5,0.273972602739726,"1"
"1711","Parma-Inter",3.331,3.323,2.2165,3.5,3.41,2.34,"2-0","01/11/2014",0.300210147102972,0.451161741484322,0.300932891965092,0.285714285714286,0.427350427350427,0.293255131964809,"1"
"1712","Sampdoria-Udinese",1.74285714285714,3.55,5.13619047619048,1.9,3.8,5.9,"2-2","21/12/2014",0.57377049180328,0.194696829223067,0.28169014084507,0.526315789473684,0.169491525423729,0.263157894736842,"X"
"1713","AS Roma-Sassuolo",1.38714285714286,4.76,8.20523809523809,1.44,5.05,9.4,"2-2","06/12/2014",0.720906282183315,0.121873367767396,0.210084033613445,0.694444444444444,0.106382978723404,0.198019801980198,"X"
"1714","Cagliari-Sassuolo",2.2905,3.2215,3.2725,2.44,3.34,3.45,"2-1","24/01/2015",0.436585898275486,0.305576776165011,0.31041440322831,0.409836065573771,0.289855072463768,0.29940119760479,"1"
"1715","Napoli-Palermo",1.42761904761905,4.41761904761905,7.91809523809524,1.5,4.8,8.7,"3-3","24/09/2014",0.700466977985322,0.126292999759442,0.226366282203298,0.666666666666667,0.114942528735632,0.208333333333333,"X"
"1716","Genoa-Torino",2.45142857142857,3.23952380952381,2.98380952380952,2.53,3.4,3.15,"5-1","11/05/2015",0.407925407925408,0.33514203638685,0.308687343818903,0.395256916996047,0.317460317460317,0.294117647058824,"1"
"1717","Parma-Udinese",3.04190476190476,3.06761904761905,2.52190476190476,3.3,3.2,2.75,"1-0","08/04/2015",0.32874139010645,0.396525679758308,0.325985718720894,0.303030303030303,0.363636363636364,0.3125,"1"
"1718","Lazio-Empoli",1.54333333333333,3.97571428571429,6.58095238095238,1.6,4.4,7.5,"4-0","12/04/2015",0.64794816414687,0.151953690303907,0.251527128997484,0.625,0.133333333333333,0.227272727272727,"1"
"1719","AC Milan-Sassuolo",1.59761904761905,3.92285714285714,5.93761904761905,1.63,4.25,7.2,"1-2","06/01/2015",0.625931445603576,0.168417675836073,0.254916241806264,0.613496932515337,0.138888888888889,0.235294117647059,"2"
"1720","AC Milan-Cesena",1.46761904761905,4.2,7.54047619047619,1.52,4.45,8.5,"2-0","22/02/2015",0.681375730045424,0.132617619197979,0.238095238095238,0.657894736842105,0.117647058823529,0.224719101123595,"1"
"1721","Inter-Napoli",2.55333333333333,3.20142857142857,2.86952380952381,2.66,3.32,3.02,"2-2","19/10/2014",0.391644908616189,0.348489877198805,0.312360553324409,0.37593984962406,0.33112582781457,0.301204819277108,"X"
"1722","AC Milan-Torino",2.38952380952381,3.36428571428571,2.98095238095238,2.49,3.5,3.3,"3-0","24/05/2015",0.418493423674771,0.335463258785943,0.29723991507431,0.401606425702811,0.303030303030303,0.285714285714286,"1"
"1723","Inter-Parma",1.22095238095238,6.27619047619048,13.8061904761905,1.25,6.9,19,"1-1","04/04/2015",0.819032761310453,0.0724312765150208,0.159332321699545,0.8,0.0526315789473684,0.144927536231884,"X"
"1724","Sassuolo-Fiorentina",3.25619047619048,3.25666666666667,2.28571428571429,3.6,3.4,2.4,"1-3","14/02/2015",0.307107341327873,0.437499999999999,0.307062436028659,0.277777777777778,0.416666666666667,0.294117647058824,"2"
